district,population,hhid,subnatid1,subnatid2,age,hsize,welfare,whours,rooms,regioncode,geometry,hhweight
KaMaxakeni,195556,1618,11 – Maputo Cidade,54 – KaMaxakeni,3,11,23309.68359375,48,3,54,32.6487117791909|-25.9148637570982,176.02890123447
KaMaxakeni,195556,1619,11 – Maputo Cidade,54 – KaMaxakeni,21,11,23309.68359375,30,3,54,32.6333358401457|-25.9067269977933,175.491117648188
KaMaxakeni,195556,1620,11 – Maputo Cidade,54 – KaMaxakeni,22,11,23309.68359375,48,3,54,32.6417473332792|-25.8820795106641,174.055281293164
KaMaxakeni,195556,1634,11 – Maputo Cidade,54 – KaMaxakeni,39,5,9934.5166015625,70,3,54,32.6543864852945|-25.8510018152886,172.119588078298
KaMaxakeni,195556,1635,11 – Maputo Cidade,54 – KaMaxakeni,36,5,9934.5166015625,48,3,54,32.6243629101871|-25.8584742090809,173.347182827687
KaMaxakeni,195556,1636,11 – Maputo Cidade,54 – KaMaxakeni,10,5,9934.5166015625,48,3,54,32.6363519119185|-25.9004985090617,168.357653069667
KaMaxakeni,195556,1637,11 – Maputo Cidade,54 – KaMaxakeni,12,5,9934.5166015625,48,3,54,32.6249535142991|-25.8939567517809,167.45325040889
KaMaxakeni,195556,1638,11 – Maputo Cidade,54 – KaMaxakeni,35,5,9934.5166015625,9,3,54,32.6121323528277|-25.9093847526786,176.071507841246
KaMaxakeni,195556,1682,11 – Maputo Cidade,54 – KaMaxakeni,59,6,6899.607421875,25,3,54,32.629800765161|-25.8862071003494,172.261607689693
KaMaxakeni,195556,1683,11 – Maputo Cidade,54 – KaMaxakeni,28,6,6899.607421875,48,3,54,32.6823650061311|-25.877679468358,157.740191266708
KaMaxakeni,195556,1684,11 – Maputo Cidade,54 – KaMaxakeni,29,6,6899.607421875,40,3,54,32.6223975566239|-25.8957329953712,164.322139169997
KaMaxakeni,195556,1685,11 – Maputo Cidade,54 – KaMaxakeni,23,6,6899.607421875,35,3,54,32.6614670807285|-25.8520216313484,176.943266979818
KaMaxakeni,195556,1686,11 – Maputo Cidade,54 – KaMaxakeni,2,6,6899.607421875,48,3,54,32.6940600588218|-25.8611449593717,172.348383763741
KaMaxakeni,195556,1687,11 – Maputo Cidade,54 – KaMaxakeni,4,6,6899.607421875,48,3,54,32.6811390009325|-25.8713789401351,180.197034041782
KaMaxakeni,195556,1701,11 – Maputo Cidade,54 – KaMaxakeni,82,1,60952.21875,48,3,54,32.6680777328309|-25.8783727741207,169.282941646864
KaMaxakeni,195556,1721,11 – Maputo Cidade,54 – KaMaxakeni,67,4,19076.994140625,49,3,54,32.632776214778|-25.9034018533814,180.865185313498
KaMaxakeni,195556,1722,11 – Maputo Cidade,54 – KaMaxakeni,31,4,19076.994140625,54,3,54,32.6341427729738|-25.9261806829989,172.115115730508
KaMaxakeni,195556,1723,11 – Maputo Cidade,54 – KaMaxakeni,17,4,19076.994140625,48,3,54,32.5884825330559|-25.9299457948438,165.259565167828
KaMaxakeni,195556,1724,11 – Maputo Cidade,54 – KaMaxakeni,9,4,19076.994140625,48,3,54,32.6167911122375|-25.897726222501,170.460729518569
KaMaxakeni,195556,1736,11 – Maputo Cidade,54 – KaMaxakeni,46,1,33383.21484375,48,3,54,32.6927275060769|-25.9183459805497,169.356876821517
KaMaxakeni,195556,1779,11 – Maputo Cidade,54 – KaMaxakeni,60,4,15664.884765625,48,4,54,32.6010685303746|-25.9064389551112,163.4295674233
KaMaxakeni,195556,1780,11 – Maputo Cidade,54 – KaMaxakeni,57,4,15664.884765625,48,4,54,32.6652816096175|-25.8848738398379,171.874436960067
KaMaxakeni,195556,1781,11 – Maputo Cidade,54 – KaMaxakeni,21,4,15664.884765625,60,4,54,32.6498524011892|-25.8724786247922,179.743009055858
KaMaxakeni,195556,1782,11 – Maputo Cidade,54 – KaMaxakeni,16,4,15664.884765625,48,4,54,32.6564047111842|-25.9001312756239,174.499123582098
KaMaxakeni,195556,1789,11 – Maputo Cidade,54 – KaMaxakeni,62,6,24149.466796875,48,5,54,32.6214347148751|-25.8630507415643,170.812971776814
KaMaxakeni,195556,1790,11 – Maputo Cidade,54 – KaMaxakeni,42,6,24149.466796875,65,5,54,32.687209479653|-25.8755600371703,170.157681473452
KaMaxakeni,195556,1791,11 – Maputo Cidade,54 – KaMaxakeni,3,6,24149.466796875,48,5,54,32.626428890303|-25.8838633397499,178.256798067157
KaMaxakeni,195556,1792,11 – Maputo Cidade,54 – KaMaxakeni,14,6,24149.466796875,48,5,54,32.6857954380107|-25.8558502724635,175.304719217045
KaMaxakeni,195556,1793,11 – Maputo Cidade,54 – KaMaxakeni,16,6,24149.466796875,48,5,54,32.6673605017716|-25.8644529113029,168.261871324559
KaMaxakeni,195556,1794,11 – Maputo Cidade,54 – KaMaxakeni,40,6,24149.466796875,48,5,54,32.6261049057705|-25.9033669861215,176.036924348188
KaMaxakeni,195556,1799,11 – Maputo Cidade,54 – KaMaxakeni,27,3,36682.3671875,66,2,54,32.6381395437926|-25.8904132999451,175.714993733289
KaMaxakeni,195556,1800,11 – Maputo Cidade,54 – KaMaxakeni,19,3,36682.3671875,48,2,54,32.6613885396655|-25.8812720454347,168.96772141129
KaMaxakeni,195556,1801,11 – Maputo Cidade,54 – KaMaxakeni,18,3,36682.3671875,48,2,54,32.6556819446557|-25.8848970869421,171.579965242185
KaMaxakeni,195556,1822,11 – Maputo Cidade,54 – KaMaxakeni,60,4,19159.275390625,32,3,54,32.6856381314664|-25.85333185322,176.116686332841
KaMaxakeni,195556,1823,11 – Maputo Cidade,54 – KaMaxakeni,30,4,19159.275390625,48,3,54,32.6767033060056|-25.8675274275701,164.366821233933
KaMaxakeni,195556,1824,11 – Maputo Cidade,54 – KaMaxakeni,35,4,19159.275390625,48,3,54,32.6430525399596|-25.8703753055898,173.228340108829
KaMaxakeni,195556,1825,11 – Maputo Cidade,54 – KaMaxakeni,7,4,19159.275390625,48,3,54,32.6449303749144|-25.8928407957753,166.228227802475
KaMaxakeni,195556,1830,11 – Maputo Cidade,54 – KaMaxakeni,44,1,56581.69921875,48,2,54,32.6021659550707|-25.9192191515457,166.291864407202
KaMaxakeni,195556,1838,11 – Maputo Cidade,54 – KaMaxakeni,47,1,55084.69140625,26,3,54,32.6970512937852|-25.8943417768316,175.811588394626
KaMaxakeni,195556,1845,11 – Maputo Cidade,54 – KaMaxakeni,28,1,31791.85546875,50,1,54,32.6703985891731|-25.8781998301519,170.397552665507
KaMaxakeni,195556,1898,11 – Maputo Cidade,54 – KaMaxakeni,58,2,69084.0703125,49,5,54,32.6848233479078|-25.869822939759,174.501014973882
KaMaxakeni,195556,1899,11 – Maputo Cidade,54 – KaMaxakeni,25,2,69084.0703125,30,5,54,32.6337596069891|-25.8882905315549,177.262255264952
KaMaxakeni,195556,1917,11 – Maputo Cidade,54 – KaMaxakeni,52,6,11803.099609375,54,4,54,32.6224626443209|-25.896511553183,178.354287227892
KaMaxakeni,195556,1918,11 – Maputo Cidade,54 – KaMaxakeni,49,6,11803.099609375,40,4,54,32.6558886258745|-25.8562526663404,165.178774795665
KaMaxakeni,195556,1919,11 – Maputo Cidade,54 – KaMaxakeni,26,6,11803.099609375,17,4,54,32.6573330985584|-25.8588888993061,168.953753332493
KaMaxakeni,195556,1920,11 – Maputo Cidade,54 – KaMaxakeni,22,6,11803.099609375,6,4,54,32.6469954693239|-25.8657977570209,168.467033518431
KaMaxakeni,195556,1921,11 – Maputo Cidade,54 – KaMaxakeni,3,6,11803.099609375,48,4,54,32.6503666596842|-25.8537194811962,170.810205287876
KaMaxakeni,195556,1922,11 – Maputo Cidade,54 – KaMaxakeni,2,6,11803.099609375,48,4,54,32.6942633778509|-25.8569419562959,179.357940651075
KaMaxakeni,195556,1934,11 – Maputo Cidade,54 – KaMaxakeni,44,6,13770.275390625,71,3,54,32.6317238617481|-25.8629502736314,171.681361544797
KaMaxakeni,195556,1935,11 – Maputo Cidade,54 – KaMaxakeni,35,6,13770.275390625,70,3,54,32.6228518779752|-25.9201821656318,163.369246534329
KaMaxakeni,195556,1936,11 – Maputo Cidade,54 – KaMaxakeni,15,6,13770.275390625,6,3,54,32.672772715652|-25.8568833264316,168.301235785397
KaMaxakeni,195556,1937,11 – Maputo Cidade,54 – KaMaxakeni,19,6,13770.275390625,48,3,54,32.611327778638|-25.892104173102,174.867697768075
KaMaxakeni,195556,1938,11 – Maputo Cidade,54 – KaMaxakeni,2,6,13770.275390625,48,3,54,32.6262896473353|-25.8478393441463,167.120355762177
KaMaxakeni,195556,1939,11 – Maputo Cidade,54 – KaMaxakeni,18,6,13770.275390625,48,3,54,32.6693980350864|-25.887284665579,168.319935337623
KaMaxakeni,195556,1992,11 – Maputo Cidade,54 – KaMaxakeni,22,2,21788.34375,72,1,54,32.5814180101195|-25.9294904598181,180.04750770872
KaMaxakeni,195556,1993,11 – Maputo Cidade,54 – KaMaxakeni,18,2,21788.34375,48,1,54,32.6398042901455|-25.9005222912574,167.601166281457
KaMaxakeni,195556,2023,11 – Maputo Cidade,54 – KaMaxakeni,69,9,8092.10498046875,84,2,54,32.6307345202629|-25.9308712237569,168.235710782284
KaMaxakeni,195556,2024,11 – Maputo Cidade,54 – KaMaxakeni,57,9,8092.10498046875,70,2,54,32.6099494345234|-25.8845872011279,174.201357322218
KaMaxakeni,195556,2025,11 – Maputo Cidade,54 – KaMaxakeni,25,9,8092.10498046875,48,2,54,32.6877804396978|-25.9209921901494,177.135713411812
KaMaxakeni,195556,2026,11 – Maputo Cidade,54 – KaMaxakeni,30,9,8092.10498046875,70,2,54,32.6084399931754|-25.8853258941457,171.180428447212
KaMaxakeni,195556,2027,11 – Maputo Cidade,54 – KaMaxakeni,32,9,8092.10498046875,73,2,54,32.6447108709032|-25.8434451511743,172.598687093377
KaMaxakeni,195556,2028,11 – Maputo Cidade,54 – KaMaxakeni,36,9,8092.10498046875,70,2,54,32.6393294462936|-25.9049423271462,178.894281368317
KaMaxakeni,195556,2029,11 – Maputo Cidade,54 – KaMaxakeni,28,9,8092.10498046875,48,2,54,32.6733741690947|-25.8600882740062,169.930569140264
KaMaxakeni,195556,2030,11 – Maputo Cidade,54 – KaMaxakeni,3,9,8092.10498046875,48,2,54,32.6014013655091|-25.9129053369286,169.336109805956
KaMaxakeni,195556,2031,11 – Maputo Cidade,54 – KaMaxakeni,3,9,8092.10498046875,48,2,54,32.6589331115896|-25.8684448615408,174.072850056442
KaMaxakeni,195556,2044,11 – Maputo Cidade,54 – KaMaxakeni,52,6,9334.03515625,48,5,54,32.6955416983723|-25.8770849930365,179.304697620352
KaMaxakeni,195556,2045,11 – Maputo Cidade,54 – KaMaxakeni,49,6,9334.03515625,48,5,54,32.6090054798464|-25.881713762812,168.079148224291
KaMaxakeni,195556,2046,11 – Maputo Cidade,54 – KaMaxakeni,28,6,9334.03515625,50,5,54,32.63503438709|-25.8524800271829,178.84006881909
KaMaxakeni,195556,2047,11 – Maputo Cidade,54 – KaMaxakeni,32,6,9334.03515625,42,5,54,32.62859099232|-25.8571406620108,171.350145276754
KaMaxakeni,195556,2048,11 – Maputo Cidade,54 – KaMaxakeni,19,6,9334.03515625,48,5,54,32.6502333127908|-25.875059970408,170.887609430332
KaMaxakeni,195556,2049,11 – Maputo Cidade,54 – KaMaxakeni,5,6,9334.03515625,48,5,54,32.6385992297132|-25.8555216552238,177.751167159192
KaMaxakeni,195556,2099,11 – Maputo Cidade,54 – KaMaxakeni,54,6,40378.12109375,11,5,54,32.5893711433564|-25.9007156613664,179.115505933439
KaMaxakeni,195556,2100,11 – Maputo Cidade,54 – KaMaxakeni,12,6,40378.12109375,48,5,54,32.6123250255602|-25.893372375711,167.659314743445
KaMaxakeni,195556,2101,11 – Maputo Cidade,54 – KaMaxakeni,16,6,40378.12109375,48,5,54,32.5825025175329|-25.9275018236062,168.479077543281
KaMaxakeni,195556,2102,11 – Maputo Cidade,54 – KaMaxakeni,18,6,40378.12109375,30,5,54,32.6483996341825|-25.8625322104669,170.98086035448
KaMaxakeni,195556,2103,11 – Maputo Cidade,54 – KaMaxakeni,23,6,40378.12109375,69,5,54,32.6258951260137|-25.8758975203496,167.459542590199
KaMaxakeni,195556,2104,11 – Maputo Cidade,54 – KaMaxakeni,1,6,40378.12109375,48,5,54,32.6296975149565|-25.8440600787986,166.99397858922
KaMaxakeni,195556,2112,11 – Maputo Cidade,54 – KaMaxakeni,53,3,93209.5078125,48,6,54,32.6323141275374|-25.920376676142,175.12880742163
KaMaxakeni,195556,2113,11 – Maputo Cidade,54 – KaMaxakeni,25,3,93209.5078125,36,6,54,32.6574423828785|-25.8607067097395,173.690665183278
KaMaxakeni,195556,2114,11 – Maputo Cidade,54 – KaMaxakeni,33,3,93209.5078125,45,6,54,32.5973350637417|-25.9126283956532,172.628522841291
KaMaxakeni,195556,2125,11 – Maputo Cidade,54 – KaMaxakeni,62,12,5949.1591796875,70,7,54,32.6403500771736|-25.8854377369501,172.627953562528
KaMaxakeni,195556,2126,11 – Maputo Cidade,54 – KaMaxakeni,53,12,5949.1591796875,50,7,54,32.6053762758941|-25.9199510396157,178.852767919642
KaMaxakeni,195556,2127,11 – Maputo Cidade,54 – KaMaxakeni,29,12,5949.1591796875,22,7,54,32.6148412742841|-25.899110827821,172.65430740088
KaMaxakeni,195556,2128,11 – Maputo Cidade,54 – KaMaxakeni,32,12,5949.1591796875,12,7,54,32.6156543986247|-25.883557244936,176.001829287925
KaMaxakeni,195556,2129,11 – Maputo Cidade,54 – KaMaxakeni,34,12,5949.1591796875,32,7,54,32.607629356329|-25.8886042863159,173.160275559819
KaMaxakeni,195556,2130,11 – Maputo Cidade,54 – KaMaxakeni,19,12,5949.1591796875,48,7,54,32.6647928545515|-25.8701285493209,169.968297146515
KaMaxakeni,195556,2131,11 – Maputo Cidade,54 – KaMaxakeni,17,12,5949.1591796875,48,7,54,32.6614063951663|-25.8911748532389,174.174709879926
KaMaxakeni,195556,2132,11 – Maputo Cidade,54 – KaMaxakeni,13,12,5949.1591796875,48,7,54,32.623364738441|-25.9242176545107,178.739481396185
KaMaxakeni,195556,2133,11 – Maputo Cidade,54 – KaMaxakeni,2,12,5949.1591796875,48,7,54,32.6728766996713|-25.8684302692291,169.182187136028
KaMaxakeni,195556,2134,11 – Maputo Cidade,54 – KaMaxakeni,1,12,5949.1591796875,48,7,54,32.640274598052|-25.9215075352363,175.651762570874
KaMaxakeni,195556,2135,11 – Maputo Cidade,54 – KaMaxakeni,36,12,5949.1591796875,70,7,54,32.692817375674|-25.8589477214401,167.660494160304
KaMaxakeni,195556,2136,11 – Maputo Cidade,54 – KaMaxakeni,31,12,5949.1591796875,70,7,54,32.6879280425896|-25.8733928275892,168.949713717763
KaMaxakeni,195556,2163,11 – Maputo Cidade,54 – KaMaxakeni,37,4,16395.396484375,54,1,54,32.6300075934325|-25.8960978315421,173.517356002438
KaMaxakeni,195556,2164,11 – Maputo Cidade,54 – KaMaxakeni,10,4,16395.396484375,48,1,54,32.6434927393261|-25.8827362253853,174.862226751582
KaMaxakeni,195556,2165,11 – Maputo Cidade,54 – KaMaxakeni,15,4,16395.396484375,48,1,54,32.5993272526692|-25.8951301791598,181.779402436331
KaMaxakeni,195556,2166,11 – Maputo Cidade,54 – KaMaxakeni,18,4,16395.396484375,48,1,54,32.6271628087865|-25.9186131554276,170.36706603226
KaMaxakeni,195556,2170,11 – Maputo Cidade,54 – KaMaxakeni,27,3,64868.34375,70,2,54,32.6380578156702|-25.8627001054868,165.87905538229
KaMaxakeni,195556,2171,11 – Maputo Cidade,54 – KaMaxakeni,26,3,64868.34375,18,2,54,32.60118706415|-25.8922297758618,175.498401075393
KaMaxakeni,195556,2172,11 – Maputo Cidade,54 – KaMaxakeni,3,3,64868.34375,48,2,54,32.6809321003371|-25.8547398858786,165.216456074603
KaMaxakeni,195556,2239,11 – Maputo Cidade,54 – KaMaxakeni,32,3,12793.875,48,2,54,32.6986216311764|-25.8949387247329,170.77918133478
KaMaxakeni,195556,2240,11 – Maputo Cidade,54 – KaMaxakeni,21,3,12793.875,10,2,54,32.6270379983674|-25.92968185397,175.372647912615
KaMaxakeni,195556,2241,11 – Maputo Cidade,54 – KaMaxakeni,17,3,12793.875,48,2,54,32.6383201110601|-25.8715824116615,168.809303658484
KaMaxakeni,195556,2269,11 – Maputo Cidade,54 – KaMaxakeni,21,1,56283.29296875,46,5,54,32.6688736009504|-25.8597842098376,177.840833046175
KaMaxakeni,195556,2281,11 – Maputo Cidade,54 – KaMaxakeni,36,13,19211.3984375,54,3,54,32.6405722687575|-25.9173153177693,164.08731486453
KaMaxakeni,195556,2282,11 – Maputo Cidade,54 – KaMaxakeni,34,13,19211.3984375,48,3,54,32.6328337421988|-25.9203974644984,158.66294196108
KaMaxakeni,195556,2283,11 – Maputo Cidade,54 – KaMaxakeni,2,13,19211.3984375,48,3,54,32.6421016345725|-25.8676280227229,181.249958564604
KaMaxakeni,195556,2284,11 – Maputo Cidade,54 – KaMaxakeni,5,13,19211.3984375,48,3,54,32.5796954475139|-25.9283432003095,175.959402649951
KaMaxakeni,195556,2285,11 – Maputo Cidade,54 – KaMaxakeni,9,13,19211.3984375,48,3,54,32.6925133163329|-25.8677829704047,181.280654663307
KaMaxakeni,195556,2286,11 – Maputo Cidade,54 – KaMaxakeni,11,13,19211.3984375,48,3,54,32.6229329836663|-25.908358492509,174.41079028637
KaMaxakeni,195556,2287,11 – Maputo Cidade,54 – KaMaxakeni,56,13,19211.3984375,40,3,54,32.6815207356815|-25.859066703769,172.355739281202
KaMaxakeni,195556,2288,11 – Maputo Cidade,54 – KaMaxakeni,20,13,19211.3984375,48,3,54,32.6444176814657|-25.8514578878894,174.148217741644
KaMaxakeni,195556,2289,11 – Maputo Cidade,54 – KaMaxakeni,24,13,19211.3984375,48,3,54,32.6588767723545|-25.8889799250289,168.970574798316
KaMaxakeni,195556,2290,11 – Maputo Cidade,54 – KaMaxakeni,31,13,19211.3984375,48,3,54,32.6588373902513|-25.8630970504437,179.233771731945
KaMaxakeni,195556,2291,11 – Maputo Cidade,54 – KaMaxakeni,4,13,19211.3984375,48,3,54,32.668430412314|-25.8516650790411,169.931109175468
KaMaxakeni,195556,2292,11 – Maputo Cidade,54 – KaMaxakeni,9,13,19211.3984375,48,3,54,32.6779856741706|-25.8705278567185,170.727426101326
KaMaxakeni,195556,2293,11 – Maputo Cidade,54 – KaMaxakeni,12,13,19211.3984375,48,3,54,32.6491014115246|-25.9011595709426,168.24225866817
KaMaxakeni,195556,2330,11 – Maputo Cidade,54 – KaMaxakeni,35,3,43824.7109375,40,2,54,32.6205788454883|-25.8960728971314,174.32730769867
KaMaxakeni,195556,2331,11 – Maputo Cidade,54 – KaMaxakeni,26,3,43824.7109375,48,2,54,32.6513575853688|-25.8782151874566,166.135270655329
KaMaxakeni,195556,2332,11 – Maputo Cidade,54 – KaMaxakeni,2,3,43824.7109375,48,2,54,32.6320934698508|-25.8606872776817,171.47102365147
KaMaxakeni,195556,2333,11 – Maputo Cidade,54 – KaMaxakeni,42,9,14298.60546875,70,4,54,32.6075918245979|-25.8818355611826,160.691746950613
KaMaxakeni,195556,2334,11 – Maputo Cidade,54 – KaMaxakeni,10,9,14298.60546875,48,4,54,32.6500622779862|-25.8753240753706,173.622963649511
KaMaxakeni,195556,2335,11 – Maputo Cidade,54 – KaMaxakeni,14,9,14298.60546875,48,4,54,32.6172845976484|-25.9156328659346,175.075746766512
KaMaxakeni,195556,2336,11 – Maputo Cidade,54 – KaMaxakeni,17,9,14298.60546875,48,4,54,32.6651472471478|-25.8547025963214,177.671777607199
KaMaxakeni,195556,2337,11 – Maputo Cidade,54 – KaMaxakeni,22,9,14298.60546875,48,4,54,32.6291632203503|-25.8626079839077,168.749898813436
KaMaxakeni,195556,2338,11 – Maputo Cidade,54 – KaMaxakeni,38,9,14298.60546875,66,4,54,32.6331572598137|-25.8693979751427,164.322733921856
KaMaxakeni,195556,2339,11 – Maputo Cidade,54 – KaMaxakeni,2,9,14298.60546875,48,4,54,32.6862427320397|-25.8705632699976,180.741596517478
KaMaxakeni,195556,2340,11 – Maputo Cidade,54 – KaMaxakeni,26,9,14298.60546875,5,4,54,32.625021469886|-25.9183352713368,163.649271302255
KaMaxakeni,195556,2341,11 – Maputo Cidade,54 – KaMaxakeni,67,9,14298.60546875,48,4,54,32.6082691929307|-25.8749892215256,180.244788006271
KaMaxakeni,195556,2373,11 – Maputo Cidade,54 – KaMaxakeni,70,4,12384.5751953125,77,2,54,32.5877074830492|-25.9182469309132,167.020125835163
KaMaxakeni,195556,2374,11 – Maputo Cidade,54 – KaMaxakeni,24,4,12384.5751953125,49,2,54,32.6670588471984|-25.8488199239062,174.859717539186
KaMaxakeni,195556,2375,11 – Maputo Cidade,54 – KaMaxakeni,11,4,12384.5751953125,48,2,54,32.6404350758348|-25.8540345872102,172.757916483866
KaMaxakeni,195556,2376,11 – Maputo Cidade,54 – KaMaxakeni,1,4,12384.5751953125,48,2,54,32.5941220321649|-25.9183262339247,171.828874960356
KaMaxakeni,195556,2423,11 – Maputo Cidade,54 – KaMaxakeni,48,7,12847.4375,48,4,54,32.6202921117655|-25.9144653459252,168.012421036952
KaMaxakeni,195556,2424,11 – Maputo Cidade,54 – KaMaxakeni,34,7,12847.4375,54,4,54,32.6137648806156|-25.9179055759075,169.089155006075
KaMaxakeni,195556,2425,11 – Maputo Cidade,54 – KaMaxakeni,8,7,12847.4375,48,4,54,32.606651006794|-25.9170932965285,168.923809202248
KaMaxakeni,195556,2426,11 – Maputo Cidade,54 – KaMaxakeni,14,7,12847.4375,48,4,54,32.5956368288099|-25.9286236928882,175.427454701083
KaMaxakeni,195556,2427,11 – Maputo Cidade,54 – KaMaxakeni,18,7,12847.4375,48,4,54,32.6772305685083|-25.9352275036735,174.744713363098
KaMaxakeni,195556,2428,11 – Maputo Cidade,54 – KaMaxakeni,21,7,12847.4375,48,4,54,32.6857619166602|-25.8709847340855,170.54945479095
KaMaxakeni,195556,2429,11 – Maputo Cidade,54 – KaMaxakeni,23,7,12847.4375,60,4,54,32.6102106668165|-25.8876670212761,173.637878038684
KaMaxakeni,195556,2435,11 – Maputo Cidade,54 – KaMaxakeni,34,7,9388.4326171875,49,2,54,32.6303932251795|-25.8962246509022,174.584393193599
KaMaxakeni,195556,2436,11 – Maputo Cidade,54 – KaMaxakeni,3,7,9388.4326171875,48,2,54,32.6784846455019|-25.9335651403504,170.768960232741
KaMaxakeni,195556,2437,11 – Maputo Cidade,54 – KaMaxakeni,8,7,9388.4326171875,48,2,54,32.5889862345292|-25.9138099228465,170.382847302668
KaMaxakeni,195556,2438,11 – Maputo Cidade,54 – KaMaxakeni,12,7,9388.4326171875,48,2,54,32.6236405384553|-25.8803108499606,179.177984041043
KaMaxakeni,195556,2439,11 – Maputo Cidade,54 – KaMaxakeni,15,7,9388.4326171875,48,2,54,32.6026751463762|-25.9037149626165,161.379783232637
KaMaxakeni,195556,2440,11 – Maputo Cidade,54 – KaMaxakeni,30,7,9388.4326171875,48,2,54,32.6510939488003|-25.8537144474821,173.496504957143
KaMaxakeni,195556,2441,11 – Maputo Cidade,54 – KaMaxakeni,25,7,9388.4326171875,48,2,54,32.6651218578549|-25.8541261737224,180.770852338306
KaMaxakeni,195556,2442,11 – Maputo Cidade,54 – KaMaxakeni,70,8,9384.9912109375,50,4,54,32.6447805247676|-25.8565815267967,169.499548328067
KaMaxakeni,195556,2443,11 – Maputo Cidade,54 – KaMaxakeni,28,8,9384.9912109375,48,4,54,32.6572603348554|-25.891518993275,168.528421802961
KaMaxakeni,195556,2444,11 – Maputo Cidade,54 – KaMaxakeni,30,8,9384.9912109375,7,4,54,32.6873613643426|-25.8589923808664,175.905837074541
KaMaxakeni,195556,2445,11 – Maputo Cidade,54 – KaMaxakeni,3,8,9384.9912109375,48,4,54,32.6036591285946|-25.8933361643356,177.796718425738
KaMaxakeni,195556,2446,11 – Maputo Cidade,54 – KaMaxakeni,13,8,9384.9912109375,48,4,54,32.6631606390368|-25.8605197896227,168.752951940171
KaMaxakeni,195556,2447,11 – Maputo Cidade,54 – KaMaxakeni,22,8,9384.9912109375,48,4,54,32.691056188627|-25.9235857710263,177.718746942636
KaMaxakeni,195556,2448,11 – Maputo Cidade,54 – KaMaxakeni,18,8,9384.9912109375,25,4,54,32.6162847942983|-25.8812482821165,167.200399703687
KaMaxakeni,195556,2449,11 – Maputo Cidade,54 – KaMaxakeni,24,8,9384.9912109375,11,4,54,32.630381815339|-25.8604141563258,169.39948952289
KaMaxakeni,195556,2471,11 – Maputo Cidade,54 – KaMaxakeni,43,10,11159.7255859375,48,5,54,32.6095549174323|-25.9012474134882,175.802301499861
KaMaxakeni,195556,2472,11 – Maputo Cidade,54 – KaMaxakeni,10,10,11159.7255859375,48,5,54,32.6030464370225|-25.8857043776225,175.799555587022
KaMaxakeni,195556,2473,11 – Maputo Cidade,54 – KaMaxakeni,13,10,11159.7255859375,48,5,54,32.6394051133529|-25.9117904787207,174.827578782239
KaMaxakeni,195556,2474,11 – Maputo Cidade,54 – KaMaxakeni,20,10,11159.7255859375,48,5,54,32.624776349179|-25.9156511744998,167.51581510886
KaMaxakeni,195556,2475,11 – Maputo Cidade,54 – KaMaxakeni,3,10,11159.7255859375,48,5,54,32.6287109708628|-25.9227316488533,177.14673272376
KaMaxakeni,195556,2476,11 – Maputo Cidade,54 – KaMaxakeni,66,10,11159.7255859375,60,5,54,32.6607334507581|-25.8837510578412,174.197941030907
KaMaxakeni,195556,2477,11 – Maputo Cidade,54 – KaMaxakeni,20,10,11159.7255859375,48,5,54,32.6625949783076|-25.8867498350015,180.716772939309
KaMaxakeni,195556,2478,11 – Maputo Cidade,54 – KaMaxakeni,13,10,11159.7255859375,48,5,54,32.5994024550999|-25.91160024781,169.47060539982
KaMaxakeni,195556,2479,11 – Maputo Cidade,54 – KaMaxakeni,15,10,11159.7255859375,48,5,54,32.5947348507383|-25.9040229687069,181.878628842288
KaMaxakeni,195556,2480,11 – Maputo Cidade,54 – KaMaxakeni,23,10,11159.7255859375,49,5,54,32.6003070740931|-25.9044656828985,172.989270294737
KaMaxakeni,195556,2484,11 – Maputo Cidade,54 – KaMaxakeni,31,6,10253.9482421875,48,2,54,32.6875317589827|-25.926073596038,182.958673889566
KaMaxakeni,195556,2485,11 – Maputo Cidade,54 – KaMaxakeni,0,6,10253.9482421875,48,2,54,32.5930323922213|-25.9116311505297,167.92858107157
KaMaxakeni,195556,2486,11 – Maputo Cidade,54 – KaMaxakeni,8,6,10253.9482421875,48,2,54,32.6988974783633|-25.8941393371179,169.012293256145
KaMaxakeni,195556,2487,11 – Maputo Cidade,54 – KaMaxakeni,11,6,10253.9482421875,48,2,54,32.6365936030089|-25.8456775873492,173.110628504798
KaMaxakeni,195556,2488,11 – Maputo Cidade,54 – KaMaxakeni,14,6,10253.9482421875,48,2,54,32.6223895152608|-25.9143713227175,170.240986088832
KaMaxakeni,195556,2489,11 – Maputo Cidade,54 – KaMaxakeni,6,6,10253.9482421875,48,2,54,32.6792110818283|-25.8540667705462,169.678824996908
KaMaxakeni,195556,2505,11 – Maputo Cidade,54 – KaMaxakeni,39,2,213829.671875,28,6,54,32.6091644529397|-25.9076122256864,179.756906647666
KaMaxakeni,195556,2506,11 – Maputo Cidade,54 – KaMaxakeni,6,2,213829.671875,48,6,54,32.6349600577901|-25.8473301322448,167.869183609823
KaMaxakeni,195556,2550,11 – Maputo Cidade,54 – KaMaxakeni,23,4,18309.044921875,45,1,54,32.6373438668561|-25.9094737089952,181.119011734562
KaMaxakeni,195556,2551,11 – Maputo Cidade,54 – KaMaxakeni,26,4,18309.044921875,18,1,54,32.636262587474|-25.9093656211344,172.726452285624
