"","Domain","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV"
"187","500512",0.0314832387272813,0.00498951505328362,-1.48671183991887,1.1611278069363,-0.119347383204444,0.060834387927902
"188","500513",0.0202172233995739,0.00371189225393586,-0.232999750497841,0.521647038615149,-0.610246502537857,0.116794108076945
"189","500514",0.156063403129264,0.0214592625369867,-0.84165714828705,0.666790247160989,-0.469369991532967,0.219693980452435
"190","600101",0.0391547012995593,0.00698920962351544,-1.35014692842369,0.954210465692143,-0.146558470789404,0.0876132634844216
"191","600102",0.0522283411018875,0.00807761266022355,-0.971355505136694,0.816291624159738,-0.235274527572703,0.11010224431157
"192","600103",0.0172305746066406,0.00315537721090397,-0.585627787056902,0.630144920676316,-0.224144561148002,0.0891425805943926
"193","600104",0.133687951952515,0.0214292448983265,-0.719318261702498,0.614705418378451,-0.508305780959846,0.238142217206262
"194","600105",0.0375812339731581,0.00643273937306905,-1.1360184347354,0.887192308508055,-0.170647582057591,0.0904024519752509
"195","600106",0.0428588760378273,0.00827557937681777,-1.37477563215181,0.963767843212124,-0.150587375094359,0.094390170953792
"196","600201",0.0607189627561568,0.0107768103709926,-0.521339640648264,0.596067110702766,-0.472651917107343,0.174160619635118
"197","600202",0.0551351792907879,0.00964900131508319,-1.01404639151282,0.832763877710057,-0.231556284114019,0.117955800974634
"198","600203",0.0291362412591994,0.00529538201923937,-0.491859199032763,0.580215798578326,-0.347037146783578,0.125417776863802
"199","600204",0.161961009754878,0.0228053648895823,-0.694194021703457,0.607955230804832,-0.579728122731812,0.248397324232572
"200","600205",0.189098663800054,0.0283754116137203,-0.595342864608292,0.565363735685902,-0.730427435318356,0.297949826667501
"201","600206",0.037545090846679,0.00703157231733345,-0.510597621076609,0.589867268490998,-0.379487777460866,0.14215820328187
"202","600207",0.0506316414046435,0.00967367268555925,-0.575198291642418,0.624936235834584,-0.391195108647611,0.157383785536565
