latitude,longitude,rwi,error
11.7060306,-14.0295410,-0.856,0.347
11.4046486,-15.4797363,-0.114,0.345
12.5867322,-14.0515137,-0.523,0.344
11.9640971,-15.9851074,-0.457,0.429
12.3292689,-15.9411621,-0.802,0.346
12.0500648,-15.0402832,-0.531,0.358
11.8781020,-14.9304199,-0.256,0.340
11.9640971,-16.0070801,-0.102,0.417
11.6199546,-15.4138184,-0.523,0.351
12.3507339,-16.6442871,-0.572,0.359
12.0930384,-14.8645020,-0.232,0.359
12.5652867,-14.7985840,-0.194,0.343
11.8350943,-13.9416504,-0.578,0.354
12.1789647,-14.7985840,-0.070,0.359
11.9855916,-14.7985840,-0.569,0.341
12.2004420,-15.7873535,-0.525,0.347
11.6629959,-14.6667480,-0.437,0.343
12.3292689,-15.3918457,-0.594,0.342
12.2004420,-16.1828613,-0.354,0.345
12.5223904,-14.9743652,-0.580,0.344
11.2753865,-15.2600098,0.619,0.489
11.1460662,-15.1721191,-0.774,0.348
12.2219175,-15.6774902,-0.576,0.345
12.1145226,-15.9411621,-0.583,0.377
12.3721972,-15.7873535,-0.780,0.386
12.3936586,-15.3918457,-0.661,0.346
11.8781020,-14.6887207,-0.774,0.341
12.2219175,-15.5236816,-0.429,0.367
11.4907908,-14.7326660,-0.636,0.344
12.1145226,-16.0510254,-0.506,0.354
12.6296178,-13.9636230,-0.620,0.343
11.8781020,-14.1833496,-0.579,0.352
11.5338520,-14.6667480,-0.782,0.343
11.1891794,-15.2600098,-0.441,0.347
12.3721972,-15.4797363,-0.593,0.346
11.4692577,-15.0842285,-0.541,0.346
11.6199546,-15.4357910,-0.513,0.351
12.2433913,-15.0622559,-0.872,0.345
12.1789647,-15.8752441,-0.375,0.360
11.8135879,-14.8205566,-0.451,0.355
12.1789647,-14.6008301,-0.852,0.356
12.2004420,-15.7434082,-0.145,0.381
12.5223904,-14.5349121,-0.449,0.343
12.1145226,-15.0842285,-0.433,0.344
12.5652867,-14.8645020,-0.646,0.345
12.2219175,-15.5456543,-0.757,0.344
11.2969342,-15.0622559,-0.340,0.346
11.8565990,-15.6774902,-0.470,0.394
12.1145226,-14.9523926,-0.246,0.342
12.4580325,-13.6999512,-0.400,0.376
12.1360050,-15.5017090,-0.992,0.352
11.8996033,-14.7766113,-0.250,0.341
12.2648633,-14.3811035,-0.364,0.374
12.2219175,-14.1394043,-0.719,0.342
11.0598206,-14.9963379,-0.691,0.348
12.3507339,-13.7219238,-0.802,0.344
12.0285754,-15.9631348,-0.470,0.371
12.6724962,-14.9523926,-0.325,0.393
12.1360050,-14.6667480,-0.258,0.367
12.3507339,-15.7653809,-0.523,0.359
12.6510579,-15.0622559,-0.422,0.351
11.3400249,-15.0183105,-0.534,0.344
12.3078021,-13.9416504,-0.087,0.351
12.6724962,-14.1613770,0.276,0.425
12.0930384,-15.6555176,-0.499,0.381
12.3507339,-15.5456543,-0.690,0.346
11.9211029,-14.7106934,-0.823,0.372
12.2219175,-15.3698730,-0.321,0.342
11.9640971,-16.1608887,-0.352,0.346
11.9640971,-16.2268066,-0.625,0.345
12.4794869,-15.2600098,-0.204,0.347
12.6296178,-15.1062012,-0.199,0.348
11.7920798,-14.8205566,-0.516,0.350
12.3721972,-14.4909668,-0.514,0.358
12.0285754,-15.4577637,-0.576,0.347
12.1574857,-14.2492676,-0.825,0.341
11.8781020,-15.8532715,-0.241,0.424
11.8996033,-14.6008301,-0.455,0.340
12.2433913,-14.7326660,-0.203,0.343
11.8565990,-15.8093262,-0.627,0.345
12.0285754,-15.0183105,-0.578,0.358
12.5438394,-13.8757324,-0.357,0.340
12.4151184,-14.2932129,-0.555,0.341
11.6414761,-15.4357910,-0.587,0.344
12.4365763,-14.4030762,-0.666,0.344
12.2863336,-14.0954590,-0.541,0.342
11.8350943,-15.8312988,-0.677,0.344
12.0500648,-15.6115723,-0.778,0.346
11.7705700,-15.3039551,-0.383,0.344
12.5223904,-13.8317871,-0.671,0.344
12.5009395,-15.3039551,-0.206,0.348
12.4580325,-16.1169434,-0.525,0.355
12.3721972,-15.7214355,-1.064,0.352
11.4692577,-15.0622559,-0.570,0.345
12.1574857,-14.2272949,-0.694,0.341
11.4477230,-15.2819824,-0.731,0.343
12.4365763,-14.3591309,-0.825,0.352
11.8996033,-15.6335449,0.025,0.457
12.4794869,-14.4030762,-0.552,0.344
11.3184804,-15.3918457,-0.479,0.344
12.2004420,-15.4577637,-0.657,0.367
12.2219175,-14.7106934,-0.452,0.406
11.1460662,-15.2380371,-0.439,0.347
12.2863336,-15.6115723,-0.723,0.345
12.2433913,-15.8752441,-0.250,0.346
12.1789647,-15.9631348,-0.597,0.360
11.8781020,-15.7214355,-0.300,0.373
12.2863336,-16.5783691,-0.211,0.436
12.2433913,-14.2712402,-0.514,0.343
12.2219175,-15.4138184,-0.203,0.352
11.4692577,-15.3698730,-0.385,0.343
11.7920798,-14.3591309,-0.749,0.342
12.2004420,-14.7546387,-0.418,0.343
12.3721972,-13.8977051,-0.436,0.343
11.3831090,-15.2160645,-0.474,0.344
11.7275454,-15.0842285,-0.211,0.342
12.2863336,-14.7106934,-0.890,0.343
11.8350943,-14.0295410,-0.426,0.353
12.3721972,-16.0290527,-0.634,0.344
12.1360050,-14.1174316,-0.305,0.341
12.4794869,-15.2380371,-0.024,0.431
12.3507339,-15.3918457,-0.538,0.343
11.3400249,-14.8425293,-0.869,0.343
12.3507339,-15.4577637,-0.907,0.345
12.4151184,-16.2707520,-0.286,0.347
11.5338520,-15.0402832,-0.530,0.372
12.3507339,-14.0075684,-0.282,0.343
11.4692577,-14.7985840,-0.586,0.344
12.0715524,-14.9084473,-0.288,0.402
10.9519780,-15.0183105,-0.370,0.352
12.3721972,-16.1389160,-0.664,0.345
12.5009395,-14.9304199,-0.711,0.344
11.4477230,-15.2160645,-0.517,0.344
12.0285754,-14.8645020,0.534,0.486
11.4692577,-15.6555176,-0.004,0.343
12.1574857,-15.6774902,-0.477,0.345
11.3831090,-15.4797363,-0.807,0.344
12.5652867,-15.3479004,-0.749,0.352
12.0715524,-16.2048340,-0.772,0.348
11.8781020,-15.6994629,0.052,0.385
12.5009395,-15.4138184,-0.643,0.346
11.7920798,-14.1174316,-0.234,0.345
12.4151184,-15.7434082,-0.549,0.387
11.4261866,-15.0622559,-0.498,0.348
12.0500648,-15.5456543,-0.544,0.345
12.2863336,-14.3591309,-0.660,0.351
12.2433913,-14.0075684,-0.515,0.343
11.9211029,-15.0183105,-0.437,0.347
12.3936586,-15.8312988,-0.053,0.373
12.0715524,-15.0183105,-0.624,0.343
11.3184804,-16.0949707,-0.250,0.343
11.1891794,-15.3039551,-0.482,0.346
11.9211029,-14.4030762,-0.713,0.341
11.4046486,-15.1281738,-0.647,0.346
11.8781020,-15.6774902,0.118,0.369
12.1789647,-14.2492676,-0.798,0.342
11.1676236,-15.1501465,-0.480,0.345
11.9855916,-14.6667480,-0.629,0.340
11.3615678,-15.1062012,-0.642,0.347
12.2648633,-15.8972168,-0.544,0.346
12.4151184,-14.5129395,-0.394,0.343
12.4580325,-14.6228027,-0.271,0.352
12.4794869,-15.3918457,-0.573,0.346
11.9640971,-16.0290527,-0.743,0.353
12.2433913,-14.3811035,-0.496,0.342
12.3721972,-15.1501465,-0.634,0.344
11.0598206,-15.9191895,-0.838,0.344
12.0285754,-15.0842285,-0.255,0.410
12.0715524,-15.2819824,-0.435,0.345
11.6845141,-15.0622559,-0.399,0.342
11.0166883,-15.2160645,-0.790,0.346
11.4261866,-14.8864746,-0.718,0.345
12.3078021,-15.2819824,-0.444,0.344
12.5009395,-14.2712402,-0.350,0.345
11.4046486,-15.1721191,-0.559,0.342
11.9855916,-16.1608887,-0.618,0.346
11.4907908,-16.0070801,-0.507,0.344
12.2863336,-16.4245605,-0.554,0.347
12.4151184,-15.4138184,-0.345,0.345
12.0500648,-15.4797363,-0.414,0.371
11.5984314,-14.4030762,-0.717,0.343
11.8996033,-16.0949707,-0.711,0.345
12.3507339,-16.3586426,-0.493,0.346
11.7705700,-13.8098145,-0.689,0.348
12.5652867,-15.1940918,-0.463,0.346
11.0813844,-15.0183105,-0.528,0.347
11.8565990,-15.7434082,-0.472,0.360
12.2433913,-16.1608887,-0.363,0.372
11.1460662,-16.0070801,-0.618,0.343
12.4580325,-13.8757324,-0.230,0.345
12.2433913,-16.1389160,-0.675,0.359
12.2648633,-14.1833496,-0.421,0.407
12.1145226,-16.0729980,-0.388,0.343
12.2433913,-14.4689941,-0.626,0.342
12.0500648,-15.6335449,-0.415,0.361
11.9855916,-15.5456543,-0.620,0.346
11.1891794,-15.3918457,-0.227,0.347
12.5223904,-15.1721191,-0.643,0.344
11.9426009,-15.5676270,-0.561,0.376
11.8135879,-15.0842285,-0.851,0.342
12.3078021,-14.4470215,-0.530,0.343
12.2863336,-14.4909668,-0.327,0.341
11.5338520,-15.5895996,-0.184,0.356
12.1145226,-15.3479004,-0.532,0.354
11.9211029,-13.7658691,-0.762,0.346
11.0813844,-16.0070801,-0.767,0.360
12.4580325,-14.5568848,-0.354,0.342
11.7705700,-14.9743652,-0.344,0.344
12.2219175,-15.8532715,-0.567,0.389
12.2863336,-14.3371582,-0.742,0.342
12.6724962,-14.8645020,-0.660,0.351
12.1145226,-14.8864746,-0.341,0.343
12.0285754,-14.9743652,-0.946,0.342
12.1145226,-14.2272949,-0.427,0.350
12.3936586,-13.6999512,-1.082,0.344
12.0500648,-16.1608887,-0.725,0.347
12.4580325,-14.3151855,-0.771,0.344
12.3292689,-14.3371582,-0.974,0.342
12.0715524,-14.7326660,-0.940,0.342
12.4365763,-13.6999512,-0.559,0.361
12.4794869,-15.2819824,-0.568,0.347
12.2004420,-15.4357910,-0.273,0.357
12.1145226,-15.6335449,-0.839,0.423
12.6081759,-15.0402832,-1.032,0.349
11.5123222,-16.2268066,-0.330,0.345
11.7920798,-15.0183105,-0.248,0.345
11.8565990,-15.2600098,-0.646,0.361
12.2219175,-15.7434082,-0.174,0.379
11.7275454,-14.7766113,-0.515,0.344
12.1360050,-15.5456543,-0.527,0.358
11.1245072,-15.0183105,-0.069,0.492
12.3936586,-15.7873535,-0.193,0.456
11.2969342,-16.2268066,-0.218,0.342
11.2969342,-14.8645020,-0.642,0.359
11.7060306,-13.7878418,-0.523,0.351
11.8350943,-15.5895996,0.672,0.501
11.9640971,-14.8205566,-0.497,0.340
12.1360050,-15.6555176,-0.318,0.359
11.2107336,-15.3918457,-0.371,0.346
12.6296178,-14.2932129,-0.852,0.350
11.5769066,-14.9963379,-0.532,0.382
12.4580325,-14.4470215,-0.626,0.343
12.5223904,-14.2053223,-0.471,0.344
12.2219175,-14.7766113,-0.532,0.343
12.0070844,-14.7326660,-0.508,0.340
11.9426009,-14.5568848,-0.064,0.340
12.3936586,-14.6887207,-0.622,0.343
11.9640971,-15.6555176,0.256,0.486
12.3936586,-14.4689941,-0.523,0.374
12.1574857,-14.6008301,-0.617,0.356
12.4365763,-14.2712402,-0.056,0.345
12.2648633,-15.4357910,-0.656,0.342
12.6510579,-14.1613770,0.438,0.442
12.1145226,-14.7985840,-0.686,0.344
12.3507339,-15.4357910,-0.502,0.359
11.9855916,-15.3479004,-0.364,0.360
12.0930384,-15.7653809,-0.295,0.361
11.8565990,-15.3698730,-0.881,0.362
12.3078021,-14.6667480,-0.523,0.341
12.4151184,-14.7766113,-0.535,0.344
11.2538371,-16.1828613,0.116,0.341
12.4580325,-14.3591309,-0.900,0.343
12.3507339,-13.8537598,-0.566,0.351
11.7060306,-15.3918457,-0.778,0.343
12.2648633,-15.1281738,-0.654,0.344
12.2863336,-15.1281738,-0.483,0.344
12.0715524,-14.9743652,-0.560,0.359
11.4477230,-15.1062012,-0.702,0.344
12.3936586,-14.1833496,-0.465,0.343
12.0285754,-16.0290527,-0.218,0.406
11.2969342,-15.3698730,-0.455,0.344
12.2219175,-15.3479004,-0.462,0.342
12.1360050,-15.5236816,-0.514,0.343
12.3292689,-16.5563965,-0.406,0.347
11.0166883,-15.0842285,-0.381,0.348
11.9211029,-14.9523926,-0.368,0.341
12.3507339,-15.9631348,-0.743,0.345
11.8565990,-15.6115723,1.527,0.475
12.3292689,-14.3591309,-0.522,0.351
12.0930384,-15.4357910,-0.572,0.345
12.0715524,-16.1608887,-0.681,0.346
12.0715524,-14.9304199,-0.687,0.358
12.0715524,-15.8752441,-0.172,0.359
12.5223904,-13.8757324,-0.730,0.342
12.0500648,-15.2819824,-0.407,0.344
12.3078021,-15.3259277,-0.679,0.382
12.0070844,-15.3259277,-0.726,0.344
12.0715524,-14.7546387,-0.693,0.358
12.1145226,-15.1501465,-0.500,0.345
12.1145226,-14.9304199,-0.535,0.343
11.8996033,-15.5895996,0.958,0.496
12.0715524,-14.9523926,-0.172,0.358
12.2004420,-14.5349121,-0.723,0.341
11.8565990,-15.2380371,-0.543,0.346
12.0930384,-15.8532715,-0.362,0.390
12.2219175,-16.1608887,-1.023,0.353
12.6296178,-14.5129395,-0.539,0.360
11.2753865,-15.7214355,-0.669,0.343
11.9211029,-15.8093262,-0.019,0.364
12.4151184,-14.2712402,-0.782,0.344
12.0070844,-14.9743652,-0.209,0.350
12.2219175,-15.0842285,-0.681,0.345
12.1789647,-15.5895996,-0.379,0.344
12.4365763,-15.2600098,-0.517,0.347
12.3721972,-14.5129395,-0.640,0.344
11.9855916,-15.5676270,-0.095,0.378
12.5652867,-14.4909668,-0.505,0.344
11.4692577,-15.2600098,-0.416,0.359
12.3078021,-14.1174316,-0.443,0.344
11.8350943,-15.7873535,-0.761,0.344
11.4692577,-15.7214355,-0.013,0.345
11.9426009,-14.6228027,-0.477,0.387
11.3615678,-14.7766113,-0.425,0.350
12.0070844,-14.9523926,-0.448,0.343
12.5223904,-14.2272949,-0.542,0.360
12.2863336,-14.5349121,-0.449,0.355
12.6081759,-14.7326660,-0.421,0.350
12.2648633,-15.8752441,-0.531,0.363
12.6296178,-15.2819824,-0.124,0.361
12.0930384,-15.4797363,-0.736,0.344
11.8565990,-15.3479004,-0.590,0.345
12.5867322,-15.3259277,-0.220,0.354
12.3721972,-13.7438965,-0.541,0.343
11.5984314,-14.8645020,-0.096,0.365
12.0070844,-16.0290527,-0.101,0.368
12.0285754,-14.5568848,-0.537,0.339
11.8350943,-13.9196777,-0.588,0.354
12.3721972,-15.5676270,-0.249,0.349
11.8565990,-15.6555176,0.100,0.488
11.8350943,-15.6115723,0.990,0.435
11.2753865,-15.0842285,-0.593,0.346
12.0285754,-15.1721191,-0.233,0.373
12.4580325,-15.4138184,-0.303,0.346
12.1789647,-16.0949707,-0.490,0.358
12.4794869,-14.8864746,-0.434,0.342
12.0070844,-14.7546387,-0.507,0.340
12.3078021,-16.5563965,-0.346,0.347
12.6724962,-14.4689941,-0.209,0.352
12.4365763,-14.4250488,-0.793,0.344
12.3936586,-16.1169434,-0.637,0.346
12.6296178,-15.1721191,-0.429,0.348
12.2433913,-14.9743652,-0.822,0.344
11.2322862,-15.0402832,-0.366,0.438
12.0500648,-14.9304199,-0.777,0.470
11.9426009,-15.2819824,-0.679,0.360
12.3507339,-14.7326660,-0.195,0.345
12.0500648,-16.0510254,-0.318,0.384
12.2648633,-15.7873535,-0.557,0.349
11.9426009,-15.1940918,-0.275,0.345
12.1574857,-14.2712402,-0.380,0.342
12.2433913,-14.1833496,-0.803,0.408
12.3292689,-14.1833496,-0.056,0.453
11.3831090,-15.4577637,-0.669,0.343
11.2322862,-16.1828613,-0.900,0.343
12.3078021,-15.8312988,-0.351,0.348
12.4151184,-16.0070801,-0.585,0.360
12.0070844,-14.7985840,-0.675,0.341
11.2538371,-16.2487793,-0.534,0.342
12.3078021,-15.4577637,-0.515,0.359
12.2648633,-14.9523926,-0.626,0.345
11.8781020,-14.4250488,-0.612,0.341
12.4365763,-15.0402832,-0.331,0.343
12.3936586,-14.5129395,0.093,0.346
11.8996033,-15.6994629,-0.803,0.389
11.8781020,-14.8425293,-1.062,0.341
11.9640971,-15.1501465,-0.200,0.360
11.9211029,-16.0949707,-0.821,0.345
12.4365763,-15.1940918,-0.604,0.346
11.8996033,-15.7873535,-0.185,0.358
12.6510579,-14.3811035,-0.348,0.347
12.4365763,-15.6335449,-0.638,0.359
12.6724962,-14.7985840,-0.696,0.344
12.2004420,-15.8972168,-0.666,0.344
12.3936586,-13.9196777,-0.107,0.341
12.1360050,-15.6994629,-0.422,0.397
12.0715524,-15.9411621,-0.317,0.376
11.5553801,-14.6667480,-0.733,0.343
12.0070844,-15.1721191,-0.404,0.360
11.8350943,-15.7434082,-0.824,0.358
11.3184804,-15.2380371,-0.599,0.345
12.3507339,-15.1062012,-0.486,0.343
11.7920798,-15.0402832,-0.745,0.345
12.4151184,-15.5895996,-0.506,0.349
12.0070844,-14.8864746,-0.325,0.357
12.1145226,-15.3698730,-0.769,0.520
11.3615678,-16.0290527,-0.032,0.364
11.9426009,-15.1721191,-0.312,0.360
12.2004420,-16.1608887,-0.445,0.345
12.3936586,-14.2712402,-0.434,0.344
12.3936586,-16.0070801,-0.625,0.344
12.0930384,-16.0290527,-0.474,0.405
11.9426009,-15.3039551,-0.655,0.371
12.5009395,-14.8205566,-0.515,0.342
12.3721972,-14.4470215,-0.280,0.342
11.8350943,-14.8205566,-0.751,0.453
11.1891794,-15.3479004,-0.204,0.347
12.3721972,-14.1833496,-0.386,0.342
12.2004420,-15.5456543,-0.363,0.345
12.2219175,-15.3039551,-0.734,0.342
11.1891794,-15.3698730,-0.425,0.346
12.2648633,-16.0510254,-0.778,0.359
11.1460662,-14.9304199,-0.262,0.345
12.3292689,-14.9304199,-0.578,0.343
11.9211029,-14.7546387,-0.853,0.341
12.3292689,-15.7214355,-0.693,0.351
12.4151184,-13.9636230,-0.457,0.343
12.0500648,-14.7546387,-0.378,0.343
12.3507339,-14.3591309,-0.614,0.342
12.2648633,-14.4689941,-0.320,0.356
11.9855916,-16.0949707,-0.456,0.345
11.5553801,-15.3039551,-0.627,0.344
12.0715524,-15.7434082,-0.563,0.359
12.3721972,-14.3151855,-0.469,0.342
11.1676236,-15.1940918,0.062,0.347
11.9426009,-15.5236816,-0.750,0.347
11.8996033,-15.8752441,-0.433,0.345
11.9426009,-14.8205566,-0.561,0.339
12.3078021,-14.0734863,-1.065,0.343
12.1360050,-14.9084473,-0.454,0.343
11.9426009,-15.7873535,-0.568,0.345
11.5553801,-14.7985840,-0.633,0.361
11.4692577,-15.1281738,-0.710,0.344
12.2433913,-15.5017090,-0.189,0.344
11.4261866,-14.9743652,-0.614,0.346
11.7275454,-15.1062012,-0.621,0.342
12.2863336,-15.3479004,-0.456,0.342
11.4046486,-15.0622559,-0.463,0.347
12.5652867,-13.9855957,-0.701,0.342
12.5652867,-13.8757324,-0.953,0.340
12.2219175,-16.4685059,-0.633,0.347
12.2219175,-15.5017090,-0.863,0.359
12.3507339,-15.2819824,-0.751,0.344
11.7705700,-15.4577637,-0.655,0.346
12.6510579,-14.6667480,-0.122,0.340
12.1360050,-14.7766113,-0.584,0.360
11.2753865,-15.0402832,-0.724,0.346
11.8996033,-14.9523926,-0.559,0.341
12.2004420,-14.8425293,-0.686,0.359
11.6845141,-15.4797363,-0.439,0.346
12.0715524,-16.2487793,-0.323,0.347
12.0500648,-15.1501465,-0.909,0.344
12.3292689,-14.5568848,-0.236,0.456
12.2433913,-15.3039551,-0.749,0.342
12.2004420,-15.8312988,-0.557,0.345
11.9426009,-15.5017090,-0.537,0.347
11.9855916,-14.2492676,-0.341,0.342
11.9211029,-15.5236816,-0.585,0.348
12.2648633,-14.5129395,-0.512,0.372
12.5652867,-15.1501465,-0.466,0.362
12.1789647,-15.6555176,-0.522,0.346
12.1145226,-14.6228027,-0.456,0.405
12.3078021,-15.5017090,-0.520,0.344
10.9735497,-15.0402832,-0.547,0.365
12.3078021,-14.5568848,-0.339,0.427
12.0070844,-15.5017090,-0.185,0.362
12.0930384,-15.6115723,-0.275,0.394
12.3721972,-15.8093262,-0.473,0.463
11.4477230,-15.7214355,-0.303,0.343
12.1574857,-15.4577637,-0.313,0.359
12.3292689,-15.3698730,-0.477,0.344
11.9855916,-15.5895996,-0.530,0.408
11.2969342,-15.3039551,-0.485,0.345
11.8565990,-15.0402832,-0.381,0.361
12.4580325,-15.3479004,-0.433,0.345
12.1145226,-15.4357910,-0.691,0.344
12.3507339,-13.8757324,-0.655,0.342
11.7920798,-16.0510254,-0.798,0.345
12.1574857,-15.4138184,-0.531,0.366
11.8996033,-14.6667480,-0.579,0.365
12.3721972,-15.6774902,-0.324,0.367
12.0715524,-15.5676270,-0.344,0.344
11.0382553,-15.0402832,-0.511,0.370
12.1574857,-15.2160645,-0.475,0.345
12.4365763,-14.5349121,-0.606,0.343
11.8135879,-13.9855957,-0.263,0.345
12.0930384,-15.9631348,-0.507,0.413
12.1789647,-14.8645020,-0.166,0.344
12.0715524,-16.0290527,0.233,0.508
11.5769066,-15.2160645,-0.110,0.343
12.1574857,-14.3811035,-0.698,0.349
12.1145226,-15.6774902,-0.225,0.376
11.9426009,-14.7546387,-0.754,0.340
11.4046486,-15.4357910,-0.694,0.343
12.5438394,-13.8977051,-0.340,0.343
12.2863336,-14.4470215,-0.618,0.358
12.2004420,-14.8864746,-0.645,0.344
12.2648633,-15.5895996,-0.618,0.395
12.2433913,-15.5236816,-0.253,0.344
12.3507339,-14.4909668,-0.408,0.344
11.9211029,-15.7873535,-0.431,0.357
11.9640971,-14.6447754,0.005,0.352
12.1574857,-15.9851074,-0.762,0.344
11.9640971,-15.3259277,-0.466,0.362
11.0382553,-15.2380371,-0.725,0.347
11.5984314,-15.4577637,-0.396,0.361
11.7490585,-15.2600098,-0.471,0.343
11.5338520,-14.7106934,-0.814,0.367
12.1145226,-15.5017090,-0.619,0.358
12.3507339,-14.0734863,-0.870,0.342
12.3507339,-15.3698730,-0.431,0.343
12.2004420,-15.3479004,-0.496,0.341
12.1789647,-15.5236816,-0.667,0.361
12.6296178,-14.9743652,-0.734,0.348
11.7705700,-14.9523926,-0.640,0.343
11.9640971,-15.2819824,-0.422,0.370
12.0715524,-15.1721191,-0.201,0.345
12.2219175,-14.8645020,-0.876,0.345
12.3721972,-16.0070801,-0.680,0.345
12.0500648,-15.7653809,-0.442,0.346
12.5867322,-14.0295410,-0.548,0.343
12.1789647,-15.2160645,-0.526,0.377
12.1574857,-15.5895996,-0.337,0.403
11.8350943,-15.0842285,-0.510,0.343
12.1789647,-15.3698730,-0.324,0.357
11.8135879,-15.6774902,-0.322,0.367
11.7275454,-15.3259277,-0.847,0.343
11.3400249,-15.8752441,-0.797,0.344
11.8781020,-14.6447754,-0.476,0.381
12.3292689,-14.4909668,-0.383,0.343
11.7275454,-13.8757324,-0.486,0.349
12.4151184,-14.4909668,-0.226,0.343
12.3936586,-14.9743652,-0.473,0.360
11.4261866,-15.3698730,-0.503,0.343
11.7705700,-13.8537598,-0.576,0.357
11.3400249,-15.3259277,-0.364,0.343
12.0715524,-15.9191895,-0.893,0.359
12.4580325,-14.1394043,-0.859,0.343
11.9426009,-15.7214355,-0.443,0.371
12.3078021,-15.4138184,-0.676,0.342
12.3507339,-15.3479004,-0.868,0.360
12.0930384,-15.0183105,-0.493,0.343
12.4365763,-15.1281738,-0.240,0.362
12.2863336,-14.0515137,-0.393,0.357
12.5867322,-14.3591309,-0.450,0.370
11.4046486,-15.4577637,-0.494,0.343
12.3078021,-15.5456543,-0.483,0.359
11.3184804,-15.3039551,-0.209,0.344
11.5769066,-14.8425293,-0.754,0.352
12.4151184,-15.8093262,-0.216,0.497
12.3078021,-14.4909668,-0.414,0.342
11.8996033,-14.2053223,-0.074,0.353
12.3721972,-14.2272949,-0.395,0.351
11.9211029,-14.6447754,-0.739,0.340
12.3507339,-15.6994629,-0.690,0.351
11.8135879,-15.3039551,-0.230,0.344
12.4365763,-15.6115723,-0.412,0.360
11.3831090,-15.1721191,-0.263,0.342
12.2648633,-16.1389160,-0.502,0.346
12.2648633,-14.1174316,-0.715,0.351
12.3936586,-16.3146973,-0.417,0.346
12.4580325,-15.3039551,-0.309,0.346
11.8781020,-15.7434082,-0.426,0.345
12.0070844,-15.3918457,-0.430,0.359
12.5009395,-13.8757324,-0.519,0.342
11.8996033,-15.7434082,0.312,0.375
11.0382553,-14.9743652,-0.276,0.365
12.4365763,-15.1721191,-0.689,0.345
12.3936586,-13.8317871,-0.275,0.346
11.9855916,-14.9963379,-0.163,0.344
12.0930384,-16.0949707,-0.370,0.353
12.2863336,-15.7873535,-0.129,0.381
12.0715524,-14.6228027,-0.205,0.355
12.3507339,-13.9855957,-0.689,0.343
12.3721972,-15.7653809,-0.855,0.351
11.1676236,-15.3039551,-0.543,0.347
12.3507339,-16.3366699,-0.381,0.345
12.5009395,-14.4030762,-0.430,0.345
12.3292689,-16.3366699,-0.303,0.361
12.1789647,-14.4909668,-0.561,0.340
12.0500648,-14.8425293,-0.348,0.436
11.8565990,-14.2272949,-0.247,0.344
12.0715524,-14.9963379,-0.464,0.359
12.5867322,-15.0402832,-0.433,0.348
12.4580325,-13.8977051,-0.222,0.342
11.3184804,-14.9963379,-0.804,0.343
12.0500648,-15.5676270,-0.414,0.355
11.4261866,-15.3918457,-0.471,0.343
11.5123222,-14.6228027,-0.370,0.350
12.3721972,-14.3811035,-0.809,0.405
12.3721972,-13.7878418,-0.541,0.343
11.8350943,-14.9084473,-0.629,0.342
12.2004420,-15.0402832,-0.534,0.359
12.2004420,-14.7326660,-0.230,0.342
11.5338520,-14.9743652,-0.799,0.368
12.0500648,-15.4357910,-0.234,0.362
12.2219175,-14.7326660,-0.913,0.343
11.6199546,-14.3811035,-0.151,0.410
12.5438394,-14.8645020,-0.208,0.344
12.0930384,-16.1608887,-0.649,0.348
11.5553801,-15.2600098,-0.470,0.342
12.0500648,-15.4138184,-0.567,0.346
12.0285754,-14.8205566,-0.541,0.342
12.0500648,-14.2053223,-0.863,0.342
12.3507339,-16.6882324,-0.744,0.368
12.2219175,-14.6228027,-0.358,0.340
12.2219175,-14.3811035,-0.660,0.342
12.4365763,-14.7985840,0.187,0.343
11.4907908,-16.2487793,-0.160,0.353
12.5652867,-15.1062012,-0.459,0.362
12.2004420,-16.2268066,-0.628,0.353
12.2004420,-15.1281738,-0.414,0.347
11.5123222,-15.3259277,-0.732,0.343
11.2969342,-15.2380371,-0.571,0.345
12.2219175,-15.4357910,-0.221,0.393
12.0930384,-14.8205566,-0.241,0.343
11.8565990,-15.9191895,-0.788,0.346
11.4907908,-15.2160645,-0.468,0.344
12.0930384,-15.0402832,-0.680,0.358
12.1789647,-15.4577637,-0.655,0.360
12.0500648,-16.0949707,-0.592,0.345
12.3078021,-14.9743652,-0.289,0.344
11.4907908,-15.9411621,-0.268,0.344
12.2863336,-14.1613770,-0.695,0.343
11.9640971,-15.5456543,-0.193,0.405
12.2863336,-14.9523926,-0.545,0.346
12.0715524,-15.3259277,0.122,0.493
12.0500648,-15.2380371,-0.334,0.345
11.8135879,-15.1721191,-0.356,0.344
11.2322862,-15.7653809,-0.658,0.344
11.8565990,-15.5895996,1.549,0.484
11.3400249,-15.2819824,-0.234,0.344
12.2004420,-16.0729980,-0.455,0.375
12.5438394,-14.2053223,-0.470,0.345
12.3936586,-15.5017090,-0.450,0.348
12.3292689,-15.1501465,-0.636,0.343
11.9211029,-15.6115723,-0.491,0.416
11.3400249,-15.1062012,-0.486,0.346
12.2433913,-14.0734863,-0.337,0.342
11.4477230,-15.1281738,-0.635,0.345
12.2004420,-14.8645020,-0.425,0.345
12.2648633,-14.4030762,-0.278,0.370
11.2538371,-16.1608887,-0.022,0.342
12.1574857,-14.7546387,-0.694,0.368
11.7705700,-15.1721191,0.122,0.470
12.5009395,-15.2160645,-0.621,0.353
12.1145226,-15.6994629,0.158,0.511
