latitude,longitude,rwi,error
16.8571194,-2.0104980,-0.104,0.281
15.4007275,3.0432129,-0.604,0.278
14.1472288,-4.8229980,-0.245,0.257
14.5516838,-2.5158691,-0.662,0.248
11.0166883,-7.1081543,-0.771,0.259
12.7368003,-5.2404785,-0.942,0.260
16.6046096,-0.1647949,-0.294,0.264
12.6510579,-7.1740723,-0.791,0.291
14.5516838,-6.0095215,-0.586,0.297
15.6970862,-0.7360840,-0.738,0.248
12.7368003,-6.9543457,-0.378,0.317
11.1676236,-5.5700684,-0.391,0.258
13.9553920,-5.9216309,-0.658,0.269
14.2750302,-6.1413574,-0.745,0.280
15.2099875,-1.7028809,-0.610,0.243
11.5984314,-5.5041504,-0.322,0.264
14.1259215,-6.7126465,-0.055,0.277
12.7368003,-5.5480957,-0.389,0.267
13.7633955,-2.9772949,-0.806,0.253
12.1574857,-11.3928223,-0.563,0.251
15.8451046,-5.0866699,-0.693,0.270
12.8010881,-5.9216309,-0.844,0.264
14.2750302,-2.3400879,-0.625,0.247
12.3507339,-11.2609863,-0.443,0.247
12.0285754,-6.7785645,-0.777,0.266
15.6759319,-4.9987793,-0.160,0.270
14.7855051,-9.2614746,-0.792,0.298
12.9296144,-4.6252441,-0.651,0.255
13.1222796,-5.8337402,-0.039,0.380
13.3789314,-11.0192871,-0.715,0.255
14.9341696,-3.0651855,-0.500,0.258
13.0152618,-7.0422363,-0.695,0.295
16.8781467,-1.9665527,-0.269,0.277
12.0930384,-5.5261230,-0.511,0.263
12.6296178,-8.0529785,1.490,0.410
12.5009395,-5.6579590,-0.399,0.274
12.4580325,-5.7458496,-0.835,0.268
14.6579971,-10.7336426,-0.427,0.268
15.7182383,-0.4504395,-0.552,0.251
13.3789314,-4.3615723,-0.512,0.269
13.6780130,-8.5144043,-0.590,0.267
13.2934109,-6.8225098,-0.230,0.276
12.3078021,-5.6799316,-0.652,0.281
16.2463197,-3.4826660,-0.545,0.273
14.1046123,-6.9763184,-0.282,0.293
12.9081979,-11.1950684,-0.380,0.333
17.0042615,0.2307129,-0.374,0.279
14.2537350,-6.9104004,-0.212,0.295
13.5071552,-6.3171387,-0.691,0.301
14.7005081,-8.7561035,-0.623,0.275
14.8704688,-1.1755371,-0.931,0.250
13.9767151,-7.8112793,-0.567,0.290
16.4150090,-3.3947754,0.208,0.316
13.1008797,-7.8552246,-0.256,0.294
14.5729506,-11.7883301,0.001,0.317
11.6199546,-6.8664551,-0.781,0.331
15.9085080,-2.9992676,-0.343,0.273
16.9832482,-0.4943848,-0.298,0.327
12.8439375,-7.5256348,-0.380,0.317
14.2324377,-5.6579590,-0.769,0.283
14.2324377,-3.0651855,-0.919,0.263
13.2078602,-8.2287598,-0.933,0.301
12.7153674,-9.7668457,-0.212,0.260
14.5091441,-3.9001465,-0.700,0.277
16.9201944,-0.3625488,-0.324,0.290
14.4878712,-4.2297363,-0.642,0.310
13.5925995,-6.3610840,-0.004,0.273
16.1408153,-0.3845215,-0.694,0.257
14.5516838,-6.0314941,-0.524,0.282
15.5066188,-0.4284668,-0.660,0.251
16.3095952,-3.3068848,-0.263,0.286
13.9340669,-5.4602051,-0.520,0.284
12.5223904,-5.1525879,-0.911,0.264
10.7361753,-6.5808105,-0.536,0.256
13.2506393,-5.1306152,-0.350,0.285
14.5091441,-5.8776855,-0.761,0.295
12.7796606,-4.3615723,-0.466,0.321
15.1675773,-3.5485840,-0.995,0.258
15.2735868,-8.6242676,0.112,0.278
15.3583559,-9.8547363,-0.786,0.283
13.2720261,-4.6032715,-0.683,0.353
12.9724418,-5.5261230,-0.519,0.299
16.5414301,-4.0979004,-0.501,0.269
13.9553920,-3.5046387,-0.641,0.258
14.4027591,-3.4606934,-0.178,0.270
11.4477230,-6.2731934,-0.701,0.277
16.7098626,-3.0432129,-0.383,0.298
18.0100796,1.2854004,-0.280,0.264
13.8700799,-3.5266113,-0.918,0.258
12.3507339,-5.0207520,-0.426,0.261
11.5123222,-5.9436035,-0.432,0.261
14.2111385,-10.1623535,0.116,0.396
14.9129381,-9.7229004,-0.875,0.278
12.2219175,-7.3937988,-0.442,0.282
12.9510290,-6.3391113,-0.059,0.295
11.8565990,-5.7458496,-0.462,0.258
12.7582314,-6.1853027,-0.560,0.270
12.8439375,-9.8986816,-0.707,0.269
15.1251586,-0.0109863,-0.475,0.271
12.5009395,-8.7561035,-0.200,0.264
12.0500648,-5.1745605,-0.440,0.261
13.1650736,-6.6247559,-0.171,0.273
12.5223904,-7.6574707,-0.214,0.284
15.4430906,-8.9318848,-0.396,0.289
12.5867322,-6.9982910,-0.786,0.283
12.0070844,-5.0207520,-0.382,0.258
13.5712413,-5.1745605,-0.650,0.275
13.1008797,-10.9094238,-0.754,0.256
11.5338520,-5.5261230,-0.445,0.263
12.9938527,-5.5920410,-0.577,0.261
12.6081759,-7.9431152,1.508,0.393
14.6792536,-6.3391113,-0.604,0.277
12.8225137,-6.9763184,-0.352,0.292
12.3292689,-7.3718262,-0.719,0.280
13.6139558,-6.1413574,-0.352,0.312
12.8653594,-4.6691895,-0.019,0.297
11.1891794,-5.6799316,-0.794,0.295
14.4453192,-2.5158691,-0.878,0.248
13.4430519,-8.0310059,-0.282,0.311
14.4453192,-11.2170410,-0.573,0.309
13.3147939,-5.6140137,0.000,0.282
12.5009395,-5.4382324,-0.743,0.264
12.2004420,-6.6687012,-0.580,0.272
12.9510290,-9.3273926,-1.030,0.268
14.9341696,-3.0871582,-0.634,0.258
15.2523892,-10.7556152,-0.338,0.266
16.9622326,-1.7248535,-0.506,0.270
12.9296144,-4.9768066,-0.541,0.269
12.7153674,-5.2404785,-0.561,0.259
14.1259215,-3.3508301,-0.419,0.307
14.1685340,-10.1403809,-0.573,0.274
15.4854449,-5.7458496,-0.575,0.267
12.9296144,-5.7678223,-0.279,0.341
13.2720261,-4.9768066,-0.339,0.325
13.8487469,-7.5915527,-0.452,0.295
16.7098626,-2.5598145,-0.401,0.276
13.9980363,-6.5588379,-0.968,0.276
13.6993616,-6.3830566,-0.659,0.273
15.0827314,-3.9221191,-0.508,0.259
13.2506393,-8.2507324,-0.619,0.271
16.7940233,-2.2521973,0.118,0.273
14.5091441,-6.0095215,-0.526,0.305
12.5438394,-10.8654785,-0.606,0.257
14.1046123,-7.4377441,-0.603,0.295
13.1864679,-9.2614746,-0.381,0.281
13.0152618,-5.5480957,-0.324,0.276
11.4261866,-6.3391113,0.340,0.435
11.7705700,-6.9982910,-0.699,0.266
14.2324377,-10.3381348,-0.665,0.271
15.7182383,-3.6584473,-0.547,0.274
15.0827314,-1.7468262,-0.503,0.245
13.2720261,-8.1628418,-0.649,0.282
11.7275454,-8.3386230,-0.038,0.354
14.1898373,-3.1970215,-0.388,0.259
13.1436775,-5.8557129,-0.116,0.311
14.6792536,-3.1530762,-0.351,0.256
13.4857894,-3.6804199,-0.827,0.284
14.2537350,-6.2512207,-0.490,0.292
13.3147939,-11.8322754,-0.222,0.257
11.4261866,-6.9323730,-0.630,0.279
12.6939327,-5.4382324,-1.147,0.262
11.9640971,-6.6467285,-0.177,0.279
13.4430519,-4.4274902,-0.299,0.254
16.4782298,-0.1208496,-0.481,0.272
14.7217604,-10.9094238,-0.660,0.279
15.3371669,-9.1516113,-0.653,0.274
13.5498812,-3.8122559,-0.193,0.255
11.9855916,-6.3830566,-0.747,0.264
12.2219175,-5.0646973,-0.715,0.267
13.7420528,-7.1740723,-0.506,0.284
13.9980363,-6.1413574,-0.238,0.276
13.2292507,-7.4597168,-0.370,0.271
12.4794869,-6.6687012,-0.649,0.303
11.1029466,-7.2619629,-0.631,0.261
15.4854449,-7.4816895,-0.212,0.273
12.4365763,-7.4157715,-0.289,0.280
15.3371669,-7.4597168,-1.271,0.279
13.7633955,-3.4167480,-0.262,0.258
12.8225137,-7.9650879,0.182,0.310
12.3936586,-10.9533691,-0.267,0.252
13.3575541,-4.9548340,-0.348,0.265
13.6353101,-7.3059082,-0.610,0.279
12.5438394,-6.7785645,-0.791,0.273
12.6939327,-7.9431152,1.656,0.452
14.1685340,-5.3283691,-0.927,0.267
12.1789647,-9.8107910,-0.795,0.258
12.8225137,-8.1188965,-0.650,0.334
14.8917045,-7.9650879,-0.625,0.272
12.4794869,-7.2399902,-0.418,0.272
13.3147939,-4.9768066,-0.278,0.266
16.9832482,-0.5163574,-0.647,0.305
13.5071552,-7.4377441,-0.926,0.312
13.9980363,-6.1853027,-0.700,0.275
16.7519476,-2.9772949,-0.862,0.307
15.4219101,-10.4699707,-0.712,0.270
13.6353101,-6.7126465,-1.016,0.295
13.4857894,-5.6799316,-0.249,0.269
13.7633955,-5.6359863,-0.857,0.302
12.4794869,-5.9436035,-0.704,0.263
16.1830238,-3.6584473,-0.374,0.279
16.8150577,-0.3186035,-0.579,0.275
14.4240402,-8.4924316,-0.556,0.275
12.9510290,-5.1965332,-0.626,0.261
12.7582314,-9.3493652,-0.863,0.261
15.0615146,-3.0212402,-0.448,0.270
11.9855916,-6.8664551,-0.036,0.288
14.2963234,-10.6677246,-0.648,0.264
12.0070844,-8.3386230,-0.359,0.272
13.8914108,-4.7351074,-0.331,0.272
12.5652867,-5.7458496,-0.508,0.269
12.8225137,-4.2736816,-0.323,0.254
16.1830238,-3.1530762,-0.658,0.296
15.0827314,0.4504395,-0.161,0.259
14.9978516,-3.9660645,-0.519,0.277
13.1650736,-8.6462402,-0.678,0.263
11.7060306,-8.1628418,0.095,0.339
12.1360050,-5.2185059,-0.508,0.269
14.1898373,-3.3508301,-0.363,0.261
12.3507339,-6.6687012,-0.279,0.308
11.2753865,-5.7897949,-0.696,0.273
14.1898373,-10.3820801,-0.631,0.272
12.3292689,-11.1730957,-0.722,0.250
12.6939327,-10.3381348,-0.762,0.257
12.6939327,-9.2175293,-0.284,0.290
11.2538371,-7.0642090,-0.338,0.275
10.8656756,-7.2619629,-0.976,0.262
12.9724418,-9.2834473,-0.754,0.329
12.6510579,-10.0964355,-1.091,0.256
11.0598206,-8.0969238,-0.177,0.279
15.6124559,1.2194824,-0.549,0.256
12.9510290,-4.5593262,-0.541,0.255
15.1887835,-1.5710449,-0.493,0.244
12.7153674,-5.8776855,-0.639,0.261
14.9129381,-10.2282715,-0.585,0.266
14.7005081,-1.9885254,-0.872,0.247
12.9510290,-7.5476074,-0.446,0.274
13.8274120,-6.1413574,0.096,0.408
15.8873757,2.8894043,-0.114,0.260
11.7060306,-5.9216309,-0.981,0.270
12.7153674,-11.1730957,-0.523,0.326
13.0580745,-9.2614746,-0.340,0.267
14.3389038,-4.3835449,-0.170,0.258
16.6046096,0.1428223,-0.335,0.262
13.7420528,-3.3068848,-0.698,0.254
14.4027591,-5.8557129,-0.272,0.276
13.7420528,-5.7238770,-0.184,0.307
16.9832482,-1.5051270,-0.282,0.282
14.1472288,-4.7131348,0.268,0.259
11.6629959,-8.5803223,0.257,0.505
13.2720261,-6.4489746,-0.466,0.332
13.9767151,-5.4162598,-0.077,0.307
15.0190747,-2.1423340,-0.598,0.246
12.5438394,-5.7458496,-0.380,0.271
15.9296380,-4.1198730,-0.254,0.279
14.8279911,-3.9880371,-0.187,0.264
11.9855916,-5.1525879,-0.709,0.259
11.9640971,-6.5148926,-0.282,0.265
13.4857894,-8.1188965,-0.633,0.277
13.8914108,-5.3063965,-0.132,0.275
13.3789314,-8.0529785,-0.674,0.311
12.0285754,-6.8444824,-0.639,0.265
13.6139558,-8.5363770,-0.747,0.278
13.2720261,-9.2834473,-0.102,0.310
14.5091441,-8.8439941,-0.152,0.374
16.1830238,-3.9001465,-0.610,0.275
14.1898373,-4.0539551,-0.732,0.272
16.5624922,-3.1091309,-0.472,0.291
15.3159757,0.2307129,-0.122,0.257
12.8225137,-8.3166504,-0.715,0.292
11.5123222,-8.3386230,-0.871,0.258
14.7642589,-11.6784668,-0.416,0.360
13.1222796,-10.8874512,-0.484,0.257
16.9832482,-1.9006348,-0.202,0.271
14.7642589,-9.0197754,-0.723,0.282
11.5984314,-6.2072754,-0.419,0.258
14.1259215,-9.1955566,-0.635,0.275
15.2311894,-7.3937988,-0.774,0.296
12.7368003,-4.8010254,-0.445,0.259
11.5769066,-7.2180176,-0.479,0.263
12.0285754,-5.2844238,-0.012,0.263
13.1008797,-5.6799316,-0.792,0.282
15.6124559,-3.4826660,-0.508,0.268
14.2963234,-4.4274902,-0.551,0.258
13.2934109,-9.4152832,-0.495,0.264
12.1789647,-7.0861816,-1.029,0.261
13.7420528,-5.8776855,-0.628,0.275
13.1436775,-4.6252441,-0.282,0.260
15.1251586,-7.2619629,-0.565,0.275
12.6510579,-9.8107910,-0.241,0.265
13.6139558,-4.7790527,0.195,0.263
12.8010881,-7.9431152,-0.303,0.363
12.0715524,-6.9982910,-0.371,0.262
11.2753865,-6.6467285,-0.831,0.268
14.5942153,-3.3068848,-0.862,0.261
12.2433913,-4.6472168,-0.631,0.254
13.2078602,-6.9323730,-0.469,0.279
12.3507339,-8.2287598,-0.338,0.297
13.1222796,-4.7790527,-0.913,0.260
10.5418209,-6.7346191,-0.690,0.254
14.6579971,-6.0534668,-0.016,0.306
14.6154780,-3.3288574,-0.477,0.263
11.1676236,-7.8991699,-0.631,0.286
11.9211029,-6.7785645,-0.768,0.267
14.9766264,-3.0651855,-0.491,0.265
13.5712413,-7.5256348,-0.721,0.284
13.9767151,-10.2722168,-0.101,0.268
15.0190747,-8.5363770,-0.531,0.272
13.0580745,-11.0632324,-0.558,0.252
13.2078602,-7.8112793,-0.426,0.272
13.3575541,-6.8884277,-0.497,0.305
11.1029466,-5.6359863,-0.515,0.262
15.4854449,-7.3059082,-0.598,0.277
14.8704688,-6.7565918,-0.765,0.271
15.0827314,-2.4060059,-0.727,0.263
11.7705700,-8.0090332,-0.731,0.288
13.1436775,-11.2829590,-1.145,0.327
12.5438394,-5.0427246,-0.033,0.271
13.3361750,-6.7565918,-0.194,0.277
11.9426009,-6.1413574,-0.351,0.281
12.0715524,-11.2609863,-0.325,0.247
12.1574857,-11.4147949,-0.850,0.251
13.2506393,-5.3283691,-0.382,0.263
13.7420528,-7.6354980,-0.521,0.277
13.3789314,-7.6135254,-0.459,0.277
15.0827314,0.0988770,-0.200,0.256
14.3389038,-11.2829590,-0.449,0.264
13.2720261,-5.9875488,-0.592,0.344
13.3575541,-7.8991699,-0.589,0.268
11.5769066,-5.2624512,-0.702,0.257
14.9978516,-2.0104980,-0.785,0.246
13.1436775,-7.0422363,-0.612,0.285
12.3078021,-7.5036621,-0.768,0.283
13.3789314,-7.1960449,-0.643,0.282
14.1259215,-7.9870605,-0.705,0.274
14.0406726,-6.1413574,-0.431,0.279
13.5285192,-3.7243652,-0.454,0.260
13.2078602,-7.1520996,-0.552,0.282
15.4430906,-1.4392090,-0.507,0.245
12.9938527,-5.5041504,-0.190,0.285
14.5091441,-9.6350098,-0.695,0.345
13.9340669,-4.2517090,-0.385,0.299
14.4665962,-3.6364746,-0.521,0.254
12.3936586,-7.5915527,-0.746,0.284
12.3507339,-7.5915527,-0.767,0.285
12.7582314,-11.3269043,0.004,0.265
11.7060306,-7.3498535,-0.629,0.265
12.8010881,-6.9323730,0.228,0.387
12.9724418,-5.1086426,-0.697,0.264
12.1574857,-6.8225098,-0.668,0.267
13.2720261,-6.9763184,-0.280,0.290
12.6510579,-6.7126465,-0.450,0.283
14.0406726,-3.5925293,-0.444,0.305
15.0190747,-2.4060059,-0.660,0.247
12.7582314,-9.7009277,-0.227,0.259
14.3176146,-3.8342285,-0.543,0.259
12.9296144,-9.0417480,-0.452,0.274
13.5925995,-5.2844238,-0.388,0.277
13.3789314,-6.6027832,-0.333,0.289
11.9211029,-7.8771973,-0.495,0.295
12.8653594,-7.5915527,-0.402,0.354
12.0500648,-5.8996582,-0.516,0.262
14.7005081,-6.0754395,-0.234,0.290
12.5009395,-4.9328613,-0.842,0.263
12.6296178,-6.5368652,-0.501,0.316
14.6367386,-10.4699707,-0.442,0.334
15.0615146,-9.2614746,-0.221,0.285
14.7642589,-5.2404785,-0.642,0.262
13.2292507,-5.2624512,-0.471,0.262
13.6139558,-5.3723145,-0.418,0.285
12.2648633,-4.5812988,-0.691,0.254
12.6724962,-6.0534668,-0.745,0.278
14.3176146,-4.2736816,-0.702,0.260
13.4857894,-7.3059082,-0.649,0.278
13.0366691,-9.1516113,-0.452,0.263
14.8704688,-1.8566895,-0.378,0.247
15.2523892,-9.8986816,-0.875,0.282
10.7361753,-6.6467285,-0.648,0.255
11.9426009,-6.2072754,-0.288,0.266
12.6081759,-7.7014160,-0.231,0.375
10.5418209,-5.9875488,-0.484,0.272
12.3507339,-7.4597168,-0.073,0.290
12.0715524,-4.8669434,-0.747,0.261
14.8067491,-1.3073730,-0.486,0.254
12.8225137,-11.0192871,-0.086,0.257
13.1436775,-9.2175293,-0.959,0.272
12.2863336,-5.4821777,-0.293,0.288
14.5729506,-3.3947754,-0.275,0.262
14.8279911,-2.9113770,-0.263,0.259
12.4580325,-5.7678223,-0.668,0.268
14.6367386,-9.3273926,-0.558,0.281
15.1675773,-3.9440918,-0.537,0.299
11.8565990,-6.9323730,-0.634,0.266
12.9938527,-11.3708496,-0.028,0.423
11.3184804,-7.6574707,-0.662,0.266
13.5498812,-8.6242676,-0.407,0.265
14.8067491,-4.8229980,-0.503,0.257
12.6939327,-4.5812988,0.050,0.282
12.4794869,-7.3937988,-0.374,0.291
15.8662413,-2.8454590,-0.934,0.255
11.1676236,-7.2839355,-0.578,0.261
11.5769066,-6.7346191,-0.841,0.278
13.2934109,-5.1306152,-0.648,0.275
12.6724962,-7.7233887,-0.831,0.317
13.4216803,-8.1848145,-0.590,0.269
12.0930384,-8.3825684,-0.402,0.282
13.2078602,-8.8000488,-0.499,0.267
12.9296144,-11.2390137,-0.652,0.371
14.1259215,-9.9645996,-0.652,0.335
13.3361750,-3.5705566,-0.828,0.251
12.3721972,-7.1301270,-0.551,0.341
13.1436775,-4.5153809,-0.737,0.264
12.7153674,-6.0754395,-0.735,0.309
12.3507339,-8.4265137,-0.212,0.317
13.7420528,-7.8552246,-0.526,0.289
12.5867322,-5.9875488,-0.611,0.261
13.9553920,-10.7775879,-0.796,0.264
17.0672871,-1.1755371,-0.296,0.304
14.4878712,-2.7575684,-0.346,0.248
13.4430519,-9.8767090,0.479,0.355
15.1463690,-3.7902832,-0.342,0.260
13.2506393,-3.4387207,-0.473,0.263
12.4151184,-7.1740723,-0.609,0.269
12.6296178,-9.3493652,-0.715,0.260
13.0152618,-8.4265137,-0.537,0.265
14.3389038,-6.0754395,-0.517,0.295
16.5835521,0.1428223,-0.559,0.262
15.1675773,-4.6252441,-0.413,0.262
14.1472288,-8.0529785,-0.906,0.333
11.9426009,-6.0095215,-0.636,0.264
12.9296144,-5.6579590,-0.397,0.265
11.3184804,-7.3937988,-0.833,0.281
12.9938527,-4.5812988,-0.650,0.272
12.9081979,-9.9865723,0.051,0.283
16.1197076,-3.1091309,-0.677,0.265
14.5091441,-2.7795410,-0.416,0.247
11.8135879,-5.5920410,-0.863,0.261
14.1685340,-7.1520996,-0.561,0.277
12.0715524,-5.1306152,-0.485,0.259
15.6547754,0.5163574,-0.314,0.399
12.6510579,-5.8996582,-0.818,0.278
14.7855051,-4.5812988,-0.490,0.260
13.6353101,-8.2946777,-0.590,0.270
14.6367386,-11.1730957,0.000,0.284
12.8010881,-9.9865723,-0.366,0.263
13.2720261,-8.2067871,-0.691,0.268
15.4642688,-5.3283691,-0.418,0.268
13.6566625,-4.3615723,-0.559,0.262
12.2433913,-10.3161621,-0.731,0.255
13.7420528,-4.8449707,-0.672,0.265
16.2885057,-3.2189941,-0.014,0.276
12.9296144,-7.0202637,-0.459,0.274
14.9129381,-3.1091309,-0.714,0.257
14.8492310,-3.1530762,-0.534,0.254
10.6929962,-5.7897949,-0.425,0.258
13.2292507,-5.1525879,-0.181,0.261
16.2041247,-3.1311035,-0.124,0.271
15.2947823,-2.9333496,-1.205,0.252
13.2292507,-9.4152832,-1.018,0.307
12.8010881,-10.5578613,-0.595,0.271
14.3389038,-2.8015137,-0.163,0.264
14.1259215,-6.0314941,0.072,0.330
13.0580745,-4.6472168,-0.317,0.269
12.6724962,-5.3283691,-0.485,0.289
15.2735868,-9.1076660,-0.659,0.277
15.1675773,-2.8894043,-0.454,0.252
14.2324377,-3.1750488,-0.905,0.259
13.3361750,-6.0314941,-0.641,0.269
15.0827314,-2.3400879,-0.916,0.246
14.9766264,-3.7902832,-0.486,0.260
14.8067491,-4.0759277,-0.796,0.260
15.2523892,0.4943848,-0.565,0.277
14.3176146,-9.6130371,-0.406,0.306
15.8873757,-3.4387207,-0.610,0.267
15.9296380,-3.5046387,-0.466,0.276
13.4430519,-3.2849121,-1.068,0.252
14.1898373,-3.6804199,-0.577,0.261
14.0619878,-3.5046387,-0.774,0.314
11.8781020,-5.5700684,-0.638,0.259
13.9340669,-10.3381348,-0.760,0.269
14.4027591,-3.5046387,-0.318,0.255
13.8487469,-4.3176270,-0.215,0.390
13.1008797,-11.3269043,-0.598,0.329
14.6154780,-3.0651855,-0.410,0.256
14.2324377,-9.8767090,-0.665,0.290
13.2720261,-5.1965332,-0.285,0.277
13.0580745,-5.2404785,-0.611,0.267
12.7582314,-5.1086426,-0.559,0.267
15.8239658,-3.5266113,-0.782,0.268
11.0166883,-8.6462402,-0.621,0.269
12.3936586,-5.1965332,-0.592,0.282
14.3814760,-8.4704590,-0.773,0.275
15.0402957,-8.5363770,-0.694,0.273
12.4580325,-7.4597168,-0.198,0.265
14.7642589,-4.0100098,-0.307,0.261
12.1360050,-7.6574707,-0.588,0.282
12.6939327,-4.6472168,-0.608,0.259
11.2538371,-7.3937988,-0.479,0.265
14.9553991,0.7141113,-0.100,0.278
14.9978516,-4.4274902,-0.784,0.260
14.8704688,-11.0632324,-0.701,0.267
13.3361750,-5.8776855,-0.796,0.274
13.8060751,-5.6140137,-0.218,0.270
11.5984314,-8.2946777,-0.611,0.262
14.7855051,-1.3732910,0.022,0.251
13.9340669,-10.5578613,-0.088,0.265
15.7393882,-5.0427246,-1.188,0.269
10.7577626,-6.2951660,-0.634,0.257
14.5304150,-2.1423340,-0.266,0.246
14.3176146,-3.0651855,-0.288,0.257
11.4692577,-6.2731934,0.008,0.284
12.6724962,-7.8552246,0.077,0.408
16.0563712,-0.7141113,-0.778,0.251
15.2099875,-11.0852051,-0.510,0.264
12.2863336,-7.7893066,-0.516,0.268
15.3159757,-8.8220215,-0.131,0.283
12.2648633,-5.2624512,-0.712,0.274
15.1463690,-7.5256348,-0.462,0.290
12.6939327,-6.0974121,-0.759,0.290
13.1222796,-7.6354980,-0.208,0.384
12.4580325,-4.9108887,-0.582,0.260
12.1789647,-11.4807129,-0.437,0.256
13.6780130,-3.4826660,-0.229,0.255
12.4365763,-10.9094238,-0.090,0.262
14.3814760,-3.7243652,-0.348,0.283
14.3389038,-4.9548340,-0.211,0.335
15.5701276,-4.4714355,0.085,0.278
11.9211029,-5.9655762,-0.412,0.263
13.8274120,-3.3288574,-1.035,0.259
15.1251586,-10.0085449,-0.841,0.272
14.2750302,-4.0759277,-0.491,0.347
12.7582314,-6.0314941,-0.930,0.266
10.7145865,-7.8332520,-0.328,0.258
12.0070844,-5.2404785,-0.343,0.262
12.9081979,-7.8991699,-0.129,0.264
11.4477230,-8.1188965,-0.411,0.287
13.2720261,-11.5466309,-0.517,0.260
12.3721972,-4.5153809,-0.249,0.260
13.5071552,-5.5920410,-0.806,0.266
11.8565990,-5.7897949,-0.561,0.260
11.6414761,-6.3830566,-0.664,0.262
12.0500648,-5.5700684,-0.878,0.270
13.5498812,-5.5041504,-0.521,0.270
14.7855051,-2.9992676,-0.497,0.264
14.4453192,-3.5046387,-0.606,0.253
15.0190747,-9.4372559,-0.652,0.277
11.4692577,-7.4597168,-0.612,0.268
12.4365763,-6.8005371,-0.742,0.282
11.5338520,-8.0969238,-0.515,0.265
12.3078021,-8.4045410,-0.227,0.299
14.1259215,-10.4699707,-0.594,0.277
13.4216803,-7.5695801,-0.363,0.293
14.9341696,-8.7780762,-0.683,0.275
13.4857894,-8.8439941,-0.559,0.274
12.8010881,-5.5700684,-0.126,0.273
15.0827314,0.5163574,-0.782,0.262
15.0190747,-11.3269043,-0.647,0.285
12.2863336,-7.6354980,-0.711,0.277
13.6780130,-5.4382324,-0.476,0.272
14.6792536,-3.6145020,-0.299,0.256
11.0382553,-7.7673340,-0.317,0.347
14.5942153,-10.2062988,-0.422,0.271
13.6780130,-7.8332520,-0.300,0.274
15.0190747,-8.2507324,-0.762,0.273
12.2863336,-7.9431152,-0.555,0.332
12.3936586,-10.4919434,-0.432,0.262
15.5489602,-5.4602051,-0.514,0.267
12.8010881,-4.9328613,0.036,0.266
12.4365763,-7.9431152,0.050,0.383
13.4216803,-5.8776855,-0.676,0.270
15.1463690,-7.3059082,-0.061,0.360
16.6467178,0.3186035,-0.720,0.263
12.6081759,-11.0632324,-0.322,0.270
13.3147939,-8.0310059,-0.309,0.265
16.6467178,-3.0871582,0.059,0.283
13.1008797,-6.2292480,-0.773,0.297
12.8010881,-7.8771973,0.076,0.286
12.9938527,-4.7351074,-0.392,0.259
15.7816814,-4.2736816,-0.476,0.272
11.0813844,-7.6135254,-0.141,0.261
14.5091441,-3.9660645,-0.668,0.333
14.1472288,-10.6237793,-0.290,0.265
13.1436775,-6.0314941,-0.522,0.281
12.7368003,-4.7351074,-0.708,0.260
12.8225137,-6.4709473,-0.550,0.283
12.7153674,-9.9426270,-0.303,0.259
12.0715524,-6.8444824,-0.581,0.265
15.8873757,-2.8454590,-0.474,0.256
11.2969342,-8.3386230,-0.441,0.296
15.2311894,-9.0197754,-0.342,0.281
14.4878712,-11.5686035,-0.360,0.384
11.6199546,-8.2507324,-0.269,0.284
12.5438394,-7.8991699,0.623,0.407
16.9832482,-0.4724121,-0.150,0.298
15.9507657,-3.8342285,-0.414,0.290
13.7633955,-4.2517090,-0.617,0.269
12.1145226,-10.5358887,-0.187,0.249
13.6139558,-6.0754395,-0.799,0.285
16.7940233,-2.3840332,-0.138,0.287
15.5912928,-3.4606934,-0.521,0.265
12.7153674,-6.9982910,-0.433,0.289
14.5304150,-11.4367676,-0.717,0.284
11.8565990,-6.6906738,-0.398,0.276
12.6724962,-9.8327637,-0.068,0.259
11.1676236,-5.6799316,-0.673,0.291
14.0193555,-7.5915527,-0.262,0.296
11.8135879,-6.3830566,-0.401,0.276
15.2099875,-7.3278809,-0.586,0.288
12.0930384,-9.8986816,-0.256,0.252
12.1574857,-11.3488770,-0.399,0.250
11.0166883,-5.5700684,-0.500,0.257
11.8135879,-6.8444824,-0.540,0.269
14.5304150,-3.4387207,-0.469,0.258
10.7145865,-5.4821777,-0.512,0.281
11.1891794,-6.4050293,-0.633,0.261
12.1145226,-6.5368652,-0.507,0.267
14.2324377,-3.6145020,-0.202,0.300
12.2004420,-4.9768066,-0.781,0.263
15.7816814,-3.1530762,-0.192,0.256
16.2674138,-3.3068848,-0.242,0.296
12.2648633,-5.2844238,-0.374,0.260
12.8225137,-6.3171387,-0.544,0.268
15.0827314,-7.9650879,-0.481,0.269
17.9682826,1.4172363,-0.778,0.264
14.7217604,-11.1730957,-0.562,0.273
13.2506393,-5.1525879,-0.553,0.269
14.3176146,-9.1955566,-0.559,0.275
13.9980363,-3.9440918,-0.290,0.255
13.5071552,-7.7453613,-0.906,0.273
14.0193555,-4.5153809,-0.208,0.280
15.3583559,-1.7907715,0.005,0.258
11.7705700,-6.8444824,-0.763,0.288
13.0794780,-4.7570801,-0.220,0.259
12.0930384,-6.5808105,-0.383,0.270
13.3361750,-8.2727051,-0.684,0.269
11.9211029,-8.0310059,-0.248,0.261
13.9553920,-7.6135254,-0.550,0.280
13.5285192,-7.4377441,-0.637,0.332
